"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
14 Sep 2023 15:05:06.000,114.189,2.109,2240.733077
14 Sep 2023 15:05:11.000,113.255,2.074,2244.384447
14 Sep 2023 15:05:16.000,112.325,2.035,2248.571089
14 Sep 2023 15:05:21.000,111.398,1.990,2253.289971
14 Sep 2023 15:05:26.000,110.475,1.940,2258.537691
14 Sep 2023 15:05:31.000,109.557,1.885,2264.310499
14 Sep 2023 15:05:36.000,108.644,1.825,2270.604296
14 Sep 2023 15:05:41.000,107.737,1.760,2277.414653
14 Sep 2023 15:05:46.000,106.835,1.691,2284.736826
14 Sep 2023 15:05:51.000,105.939,1.617,2292.565767
14 Sep 2023 15:05:56.000,105.050,1.538,2300.896152
14 Sep 2023 15:06:01.000,104.167,1.455,2309.722383
14 Sep 2023 15:06:06.000,103.292,1.367,2319.038614
14 Sep 2023 15:06:11.000,102.424,1.275,2328.838764
14 Sep 2023 15:06:16.000,101.563,1.179,2339.116535
14 Sep 2023 15:06:21.000,100.711,1.079,2349.865427
14 Sep 2023 15:06:26.000,99.866,0.975,2361.078767
14 Sep 2023 15:06:31.000,99.030,0.868,2372.749708
14 Sep 2023 15:06:36.000,98.202,0.756,2384.871261
14 Sep 2023 15:06:41.000,97.383,0.641,2397.436306
14 Sep 2023 15:06:46.000,96.573,0.523,2410.437608
14 Sep 2023 15:06:51.000,95.772,0.402,2423.867832
14 Sep 2023 15:06:56.000,94.980,0.277,2437.719569
14 Sep 2023 15:07:01.000,94.197,0.149,2451.985331
14 Sep 2023 15:07:06.000,93.423,0.018,2466.657586
14 Sep 2023 15:07:06.691,93.317,0.000,2468.716427
14 Sep 2023 16:35:39.855,211.792,0.000,2456.831023
14 Sep 2023 16:35:44.000,211.650,0.253,2428.996044
14 Sep 2023 16:35:49.000,211.473,0.562,2395.439140
14 Sep 2023 16:35:54.000,211.292,0.875,2361.906759
14 Sep 2023 16:35:59.000,211.105,1.192,2328.400967
14 Sep 2023 16:36:04.000,210.912,1.514,2294.923939
14 Sep 2023 16:36:09.000,210.713,1.841,2261.477954
14 Sep 2023 16:36:14.000,210.508,2.173,2228.065423
14 Sep 2023 16:36:19.000,210.296,2.511,2194.688875
14 Sep 2023 16:36:24.000,210.078,2.853,2161.350983
14 Sep 2023 16:36:29.000,209.852,3.202,2128.054567
14 Sep 2023 16:36:34.000,209.618,3.556,2094.802608
14 Sep 2023 16:36:39.000,209.377,3.917,2061.598259
14 Sep 2023 16:36:44.000,209.127,4.284,2028.444858
14 Sep 2023 16:36:49.000,208.868,4.657,1995.345946
14 Sep 2023 16:36:54.000,208.600,5.038,1962.305276
14 Sep 2023 16:36:59.000,208.322,5.427,1929.326840
14 Sep 2023 16:37:04.000,208.034,5.823,1896.414879
14 Sep 2023 16:37:09.000,207.735,6.227,1863.573910
14 Sep 2023 16:37:14.000,207.424,6.640,1830.808743
14 Sep 2023 16:37:19.000,207.101,7.062,1798.124513
14 Sep 2023 16:37:24.000,206.766,7.493,1765.526703
14 Sep 2023 16:37:29.000,206.416,7.934,1733.021176
14 Sep 2023 16:37:34.000,206.052,8.386,1700.614207
14 Sep 2023 16:37:39.000,205.673,8.848,1668.312522
14 Sep 2023 16:37:44.000,205.277,9.322,1636.123334
14 Sep 2023 16:37:49.000,204.864,9.807,1604.054391
14 Sep 2023 16:37:54.000,204.432,10.305,1572.114023
14 Sep 2023 16:37:59.000,203.981,10.817,1540.311200
14 Sep 2023 16:38:04.000,203.508,11.342,1508.655582
14 Sep 2023 16:38:09.000,203.013,11.882,1477.157596
14 Sep 2023 16:38:14.000,202.494,12.437,1445.828503
14 Sep 2023 16:38:19.000,201.949,13.008,1414.680474
14 Sep 2023 16:38:24.000,201.377,13.596,1383.726683
14 Sep 2023 16:38:29.000,200.774,14.202,1352.981406
14 Sep 2023 16:38:34.000,200.140,14.827,1322.460122
14 Sep 2023 16:38:39.000,199.472,15.471,1292.179630
14 Sep 2023 16:38:44.000,198.767,16.135,1262.158187
14 Sep 2023 16:38:49.000,198.022,16.821,1232.415640
14 Sep 2023 16:38:54.000,197.234,17.529,1202.973584
14 Sep 2023 16:38:59.000,196.399,18.261,1173.855526
14 Sep 2023 16:39:04.000,195.514,19.016,1145.087074
14 Sep 2023 16:39:09.000,194.574,19.797,1116.696129
14 Sep 2023 16:39:14.000,193.575,20.603,1088.713092
14 Sep 2023 16:39:19.000,192.512,21.436,1061.171091
14 Sep 2023 16:39:24.000,191.379,22.295,1034.106208
14 Sep 2023 16:39:29.000,190.170,23.182,1007.557724
14 Sep 2023 16:39:34.000,188.878,24.096,981.568354
14 Sep 2023 16:39:39.000,187.496,25.037,956.184488
14 Sep 2023 16:39:44.000,186.016,26.004,931.456409
14 Sep 2023 16:39:49.000,184.429,26.996,907.438489
14 Sep 2023 16:39:54.000,182.727,28.010,884.189341
14 Sep 2023 16:39:59.000,180.899,29.044,861.771901
14 Sep 2023 16:40:04.000,178.935,30.093,840.253430
14 Sep 2023 16:40:09.000,176.825,31.152,819.705389
14 Sep 2023 16:40:14.000,174.559,32.214,800.203172
14 Sep 2023 16:40:19.000,172.126,33.272,781.825646
14 Sep 2023 16:40:24.000,169.516,34.314,764.654472
14 Sep 2023 16:40:29.000,166.723,35.330,748.773175
14 Sep 2023 16:40:34.000,163.741,36.305,734.265946
14 Sep 2023 16:40:39.000,160.568,37.225,721.216155
14 Sep 2023 16:40:44.000,157.206,38.073,709.704605
14 Sep 2023 16:40:49.000,153.664,38.832,699.807568
14 Sep 2023 16:40:54.000,149.955,39.484,691.594665
14 Sep 2023 16:40:59.000,146.102,40.014,685.126723
14 Sep 2023 16:41:04.000,142.131,40.407,680.453707
14 Sep 2023 16:41:09.000,138.079,40.652,677.612894
14 Sep 2023 16:41:14.000,133.982,40.742,676.627500
14 Sep 2023 16:41:19.000,129.884,40.675,677.505632
14 Sep 2023 16:41:24.000,125.825,40.451,680.240061
14 Sep 2023 16:41:29.000,121.845,40.079,684.808488
14 Sep 2023 16:41:34.000,117.979,39.569,691.174425
14 Sep 2023 16:41:39.000,114.256,38.935,699.288615
14 Sep 2023 16:41:44.000,110.697,38.192,709.090823
14 Sep 2023 16:41:49.000,107.318,37.359,720.511890
14 Sep 2023 16:41:54.000,104.126,36.452,733.475883
14 Sep 2023 16:41:59.000,101.126,35.487,747.902214
14 Sep 2023 16:42:04.000,98.315,34.481,763.707619
14 Sep 2023 16:42:09.000,95.689,33.446,780.807918
14 Sep 2023 16:42:14.000,93.240,32.395,799.119510
14 Sep 2023 16:42:19.000,90.958,31.338,818.560601
14 Sep 2023 16:42:24.000,88.835,30.284,839.052140
14 Sep 2023 16:42:29.000,86.858,29.238,860.518519
14 Sep 2023 16:42:34.000,85.019,28.208,882.888038
14 Sep 2023 16:42:39.000,83.306,27.196,906.093184
14 Sep 2023 16:42:44.000,81.710,26.206,930.070770
14 Sep 2023 16:42:49.000,80.221,25.241,954.761931
14 Sep 2023 16:42:54.000,78.832,24.301,980.112052
14 Sep 2023 16:42:59.000,77.533,23.387,1006.070612
14 Sep 2023 16:43:04.000,76.318,22.501,1032.591003
14 Sep 2023 16:43:09.000,75.179,21.642,1059.630301
14 Sep 2023 16:43:14.000,74.112,20.809,1087.149031
14 Sep 2023 16:43:19.000,73.109,20.003,1115.111233
14 Sep 2023 16:43:24.000,72.166,19.222,1143.483014
14 Sep 2023 16:43:29.000,71.278,18.467,1172.234113
14 Sep 2023 16:43:34.000,70.441,17.735,1201.336493
14 Sep 2023 16:43:39.000,69.651,17.027,1230.764424
14 Sep 2023 16:43:44.000,68.904,16.341,1260.494271
14 Sep 2023 16:43:49.000,68.198,15.676,1290.504338
14 Sep 2023 16:43:54.000,67.529,15.032,1320.774681
14 Sep 2023 16:43:59.000,66.894,14.407,1351.286957
14 Sep 2023 16:44:04.000,66.292,13.801,1382.024281
14 Sep 2023 16:44:09.000,65.719,13.212,1412.971107
14 Sep 2023 16:44:14.000,65.175,12.641,1444.113093
14 Sep 2023 16:44:19.000,64.657,12.086,1475.437000
14 Sep 2023 16:44:24.000,64.163,11.545,1506.930606
14 Sep 2023 16:44:29.000,63.691,11.020,1538.582597
14 Sep 2023 16:44:34.000,63.241,10.508,1570.382509
14 Sep 2023 16:44:39.000,62.811,10.010,1602.320630
14 Sep 2023 16:44:44.000,62.400,9.524,1634.387960
14 Sep 2023 16:44:49.000,62.006,9.050,1666.576135
14 Sep 2023 16:44:54.000,61.629,8.587,1698.877373
14 Sep 2023 16:44:59.000,61.267,8.136,1731.284432
14 Sep 2023 16:45:04.000,60.920,7.695,1763.790563
14 Sep 2023 16:45:09.000,60.587,7.263,1796.389472
14 Sep 2023 16:45:14.000,60.267,6.841,1829.075267
14 Sep 2023 16:45:19.000,59.960,6.428,1861.842449
14 Sep 2023 16:45:24.000,59.664,6.023,1894.685867
14 Sep 2023 16:45:29.000,59.379,5.627,1927.600693
14 Sep 2023 16:45:34.000,59.105,5.238,1960.582396
14 Sep 2023 16:45:39.000,58.840,4.857,1993.626722
14 Sep 2023 16:45:44.000,58.585,4.483,2026.729669
14 Sep 2023 16:45:49.000,58.339,4.116,2059.887470
14 Sep 2023 16:45:54.000,58.102,3.755,2093.096577
14 Sep 2023 16:45:59.000,57.872,3.401,2126.353642
14 Sep 2023 16:46:04.000,57.651,3.052,2159.655502
14 Sep 2023 16:46:09.000,57.437,2.709,2192.999174
14 Sep 2023 16:46:14.000,57.230,2.372,2226.381828
14 Sep 2023 16:46:19.000,57.029,2.040,2259.800787
14 Sep 2023 16:46:24.000,56.835,1.713,2293.253512
14 Sep 2023 16:46:29.000,56.647,1.391,2326.737595
14 Sep 2023 16:46:34.000,56.465,1.073,2360.250748
14 Sep 2023 16:46:39.000,56.289,0.760,2393.790792
14 Sep 2023 16:46:44.000,56.118,0.451,2427.355662
14 Sep 2023 16:46:49.000,55.952,0.146,2460.943383
14 Sep 2023 16:46:51.422,55.873,0.000,2477.217996
14 Sep 2023 18:13:22.917,258.278,0.000,2466.521103
14 Sep 2023 18:13:27.000,258.525,0.237,2440.368454
14 Sep 2023 18:13:32.000,258.836,0.531,2408.393244
14 Sep 2023 18:13:37.000,259.154,0.828,2376.478457
14 Sep 2023 18:13:42.000,259.481,1.128,2344.627455
14 Sep 2023 18:13:47.000,259.816,1.433,2312.843776
14 Sep 2023 18:13:52.000,260.161,1.741,2281.131136
14 Sep 2023 18:13:57.000,260.515,2.053,2249.493426
14 Sep 2023 18:14:02.000,260.879,2.369,2217.934752
14 Sep 2023 18:14:07.000,261.253,2.690,2186.459421
14 Sep 2023 18:14:12.000,261.638,3.015,2155.071977
14 Sep 2023 18:14:17.000,262.034,3.344,2123.777194
14 Sep 2023 18:14:22.000,262.442,3.678,2092.580119
14 Sep 2023 18:14:27.000,262.862,4.017,2061.486060
14 Sep 2023 18:14:32.000,263.295,4.361,2030.500621
14 Sep 2023 18:14:37.000,263.742,4.710,1999.629730
14 Sep 2023 18:14:42.000,264.202,5.065,1968.879638
14 Sep 2023 18:14:47.000,264.677,5.425,1938.256955
14 Sep 2023 18:14:52.000,265.168,5.791,1907.768681
14 Sep 2023 18:14:57.000,265.674,6.162,1877.422216
14 Sep 2023 18:15:02.000,266.198,6.540,1847.225398
14 Sep 2023 18:15:07.000,266.739,6.924,1817.186533
14 Sep 2023 18:15:12.000,267.299,7.315,1787.314425
14 Sep 2023 18:15:17.000,267.878,7.712,1757.618410
14 Sep 2023 18:15:22.000,268.478,8.116,1728.108396
14 Sep 2023 18:15:27.000,269.099,8.527,1698.794897
14 Sep 2023 18:15:32.000,269.743,8.945,1669.689081
14 Sep 2023 18:15:37.000,270.411,9.371,1640.802814
14 Sep 2023 18:15:42.000,271.104,9.804,1612.148690
14 Sep 2023 18:15:47.000,271.824,10.245,1583.740115
14 Sep 2023 18:15:52.000,272.571,10.694,1555.591319
14 Sep 2023 18:15:57.000,273.347,11.150,1527.717450
14 Sep 2023 18:16:02.000,274.154,11.615,1500.134597
14 Sep 2023 18:16:07.000,274.993,12.088,1472.859872
14 Sep 2023 18:16:12.000,275.866,12.568,1445.911459
14 Sep 2023 18:16:17.000,276.775,13.057,1419.308697
14 Sep 2023 18:16:22.000,277.722,13.554,1393.072105
14 Sep 2023 18:16:27.000,278.708,14.059,1367.223484
14 Sep 2023 18:16:32.000,279.736,14.571,1341.785964
14 Sep 2023 18:16:37.000,280.808,15.091,1316.784063
14 Sep 2023 18:16:42.000,281.925,15.617,1292.243741
14 Sep 2023 18:16:47.000,283.091,16.150,1268.192458
14 Sep 2023 18:16:52.000,284.308,16.689,1244.659211
14 Sep 2023 18:16:57.000,285.577,17.232,1221.674569
14 Sep 2023 18:17:02.000,286.902,17.780,1199.270691
14 Sep 2023 18:17:07.000,288.284,18.331,1177.481325
14 Sep 2023 18:17:12.000,289.726,18.883,1156.341785
14 Sep 2023 18:17:17.000,291.231,19.435,1135.888907
14 Sep 2023 18:17:22.000,292.799,19.985,1116.160976
14 Sep 2023 18:17:27.000,294.433,20.531,1097.197610
14 Sep 2023 18:17:32.000,296.136,21.071,1079.039606
14 Sep 2023 18:17:37.000,297.907,21.602,1061.728748
14 Sep 2023 18:17:42.000,299.748,22.122,1045.307563
14 Sep 2023 18:17:47.000,301.659,22.627,1029.819022
14 Sep 2023 18:17:52.000,303.641,23.114,1015.306187
14 Sep 2023 18:17:57.000,305.692,23.579,1001.811816
14 Sep 2023 18:18:02.000,307.811,24.019,989.377904
14 Sep 2023 18:18:07.000,309.995,24.430,978.045183
14 Sep 2023 18:18:12.000,312.241,24.809,967.852592
14 Sep 2023 18:18:17.000,314.546,25.151,958.836714
14 Sep 2023 18:18:22.000,316.903,25.452,951.031199
14 Sep 2023 18:18:27.000,319.307,25.710,944.466210
14 Sep 2023 18:18:32.000,321.751,25.922,939.167873
14 Sep 2023 18:18:37.000,324.227,26.084,935.157796
14 Sep 2023 18:18:42.000,326.726,26.195,932.452640
14 Sep 2023 18:18:47.000,329.240,26.254,931.063767
14 Sep 2023 18:18:52.000,331.759,26.259,930.997075
14 Sep 2023 18:18:57.000,334.274,26.211,932.252748
14 Sep 2023 18:19:02.000,336.776,26.110,934.825344
14 Sep 2023 18:19:07.000,339.255,25.958,938.703891
14 Sep 2023 18:19:12.000,341.703,25.756,943.872106
14 Sep 2023 18:19:17.000,344.113,25.508,950.308727
14 Sep 2023 18:19:22.000,346.476,25.216,957.987933
14 Sep 2023 18:19:27.000,348.788,24.882,966.879830
14 Sep 2023 18:19:32.000,351.042,24.512,976.950986
14 Sep 2023 18:19:37.000,353.234,24.109,988.164990
14 Sep 2023 18:19:42.000,355.361,23.675,1000.483031
14 Sep 2023 18:19:47.000,357.421,23.216,1013.864454
14 Sep 2023 18:19:52.000,359.411,22.735,1028.267305
14 Sep 2023 18:19:57.000,1.332,22.236,1043.648825
14 Sep 2023 18:20:02.000,3.182,21.721,1059.965916
14 Sep 2023 18:20:07.000,4.962,21.194,1077.175543
14 Sep 2023 18:20:12.000,6.673,20.658,1095.235090
14 Sep 2023 18:20:17.000,8.316,20.116,1114.102661
14 Sep 2023 18:20:22.000,9.894,19.569,1133.737328
14 Sep 2023 18:20:27.000,11.406,19.020,1154.099337
14 Sep 2023 18:20:32.000,12.857,18.471,1175.150253
14 Sep 2023 18:20:37.000,14.247,17.922,1196.853083
14 Sep 2023 18:20:42.000,15.580,17.377,1219.172354
14 Sep 2023 18:20:47.000,16.857,16.835,1242.074161
14 Sep 2023 18:20:52.000,18.081,16.298,1265.526186
14 Sep 2023 18:20:57.000,19.254,15.767,1289.497706
14 Sep 2023 18:21:02.000,20.379,15.241,1313.959570
14 Sep 2023 18:21:07.000,21.458,14.723,1338.884174
14 Sep 2023 18:21:12.000,22.492,14.212,1364.245410
14 Sep 2023 18:21:17.000,23.485,13.708,1390.018630
14 Sep 2023 18:21:22.000,24.438,13.212,1416.180574
14 Sep 2023 18:21:27.000,25.353,12.724,1442.709323
14 Sep 2023 18:21:32.000,26.232,12.244,1469.584229
14 Sep 2023 18:21:37.000,27.077,11.772,1496.785856
14 Sep 2023 18:21:42.000,27.890,11.308,1524.295913
14 Sep 2023 18:21:47.000,28.672,10.851,1552.097192
14 Sep 2023 18:21:52.000,29.424,10.403,1580.173506
14 Sep 2023 18:21:57.000,30.149,9.963,1608.509631
14 Sep 2023 18:22:02.000,30.847,9.530,1637.091251
14 Sep 2023 18:22:07.000,31.520,9.105,1665.904891
14 Sep 2023 18:22:12.000,32.169,8.687,1694.938185
14 Sep 2023 18:22:17.000,32.796,8.276,1724.178600
14 Sep 2023 18:22:22.000,33.400,7.873,1753.615210
14 Sep 2023 18:22:27.000,33.985,7.476,1783.237445
14 Sep 2023 18:22:32.000,34.549,7.085,1813.035345
14 Sep 2023 18:22:37.000,35.095,6.702,1842.999525
14 Sep 2023 18:22:42.000,35.624,6.324,1873.121135
14 Sep 2023 18:22:47.000,36.135,5.953,1903.391829
14 Sep 2023 18:22:52.000,36.630,5.587,1933.803729
14 Sep 2023 18:22:57.000,37.110,5.227,1964.349397
14 Sep 2023 18:23:02.000,37.575,4.873,1995.021804
14 Sep 2023 18:23:07.000,38.026,4.524,2025.814308
14 Sep 2023 18:23:12.000,38.464,4.181,2056.720622
14 Sep 2023 18:23:17.000,38.888,3.842,2087.734804
14 Sep 2023 18:23:22.000,39.301,3.508,2118.851220
14 Sep 2023 18:23:27.000,39.702,3.179,2150.064532
14 Sep 2023 18:23:32.000,40.091,2.854,2181.369685
14 Sep 2023 18:23:37.000,40.470,2.534,2212.761875
14 Sep 2023 18:23:42.000,40.839,2.218,2244.236549
14 Sep 2023 18:23:47.000,41.197,1.907,2275.789374
14 Sep 2023 18:23:52.000,41.546,1.599,2307.416241
14 Sep 2023 18:23:57.000,41.887,1.295,2339.113232
14 Sep 2023 18:24:02.000,42.218,0.995,2370.876628
14 Sep 2023 18:24:07.000,42.541,0.698,2402.702876
14 Sep 2023 18:24:12.000,42.856,0.405,2434.588601
14 Sep 2023 18:24:17.000,43.164,0.115,2466.530582
14 Sep 2023 18:24:19.000,43.284,0.000,2479.323172
14 Sep 2023 19:52:43.732,296.815,0.000,2475.718589
14 Sep 2023 19:52:48.000,297.282,0.203,2453.313267
14 Sep 2023 19:52:53.000,297.840,0.441,2427.236126
14 Sep 2023 19:52:58.000,298.410,0.680,2401.353019
14 Sep 2023 19:53:03.000,298.992,0.920,2375.671012
14 Sep 2023 19:53:08.000,299.586,1.160,2350.197416
14 Sep 2023 19:53:13.000,300.192,1.402,2324.939783
14 Sep 2023 19:53:18.000,300.812,1.644,2299.905936
14 Sep 2023 19:53:23.000,301.445,1.886,2275.103955
14 Sep 2023 19:53:28.000,302.092,2.129,2250.542193
14 Sep 2023 19:53:33.000,302.753,2.373,2226.229287
14 Sep 2023 19:53:38.000,303.428,2.617,2202.174151
14 Sep 2023 19:53:43.000,304.118,2.861,2178.385992
14 Sep 2023 19:53:48.000,304.823,3.106,2154.874310
14 Sep 2023 19:53:53.000,305.544,3.350,2131.648908
14 Sep 2023 19:53:58.000,306.280,3.595,2108.719882
14 Sep 2023 19:54:03.000,307.033,3.839,2086.097642
14 Sep 2023 19:54:08.000,307.801,4.083,2063.792905
14 Sep 2023 19:54:13.000,308.587,4.327,2041.816684
14 Sep 2023 19:54:18.000,309.390,4.570,2020.180314
14 Sep 2023 19:54:23.000,310.210,4.812,1998.895424
14 Sep 2023 19:54:28.000,311.048,5.053,1977.973946
14 Sep 2023 19:54:33.000,311.904,5.293,1957.428109
14 Sep 2023 19:54:38.000,312.778,5.532,1937.270429
14 Sep 2023 19:54:43.000,313.671,5.769,1917.513703
14 Sep 2023 19:54:48.000,314.582,6.004,1898.170987
14 Sep 2023 19:54:53.000,315.513,6.237,1879.255600
14 Sep 2023 19:54:58.000,316.463,6.467,1860.781086
14 Sep 2023 19:55:03.000,317.432,6.695,1842.761214
14 Sep 2023 19:55:08.000,318.420,6.920,1825.209938
14 Sep 2023 19:55:13.000,319.428,7.141,1808.141384
14 Sep 2023 19:55:18.000,320.456,7.359,1791.569808
14 Sep 2023 19:55:23.000,321.503,7.572,1775.509578
14 Sep 2023 19:55:28.000,322.570,7.782,1759.975123
14 Sep 2023 19:55:33.000,323.656,7.986,1744.980910
14 Sep 2023 19:55:38.000,324.762,8.185,1730.541381
14 Sep 2023 19:55:43.000,325.886,8.379,1716.670924
14 Sep 2023 19:55:48.000,327.029,8.566,1703.383806
14 Sep 2023 19:55:53.000,328.191,8.747,1690.694141
14 Sep 2023 19:55:58.000,329.371,8.921,1678.615813
14 Sep 2023 19:56:03.000,330.568,9.088,1667.162428
14 Sep 2023 19:56:08.000,331.782,9.247,1656.347253
14 Sep 2023 19:56:13.000,333.013,9.398,1646.183150
14 Sep 2023 19:56:18.000,334.259,9.541,1636.682515
14 Sep 2023 19:56:23.000,335.520,9.674,1627.857209
14 Sep 2023 19:56:28.000,336.795,9.798,1619.718498
14 Sep 2023 19:56:33.000,338.083,9.912,1612.276989
14 Sep 2023 19:56:38.000,339.383,10.016,1605.542560
14 Sep 2023 19:56:43.000,340.694,10.110,1599.524312
14 Sep 2023 19:56:48.000,342.015,10.192,1594.230502
14 Sep 2023 19:56:53.000,343.345,10.264,1589.668495
14 Sep 2023 19:56:58.000,344.682,10.325,1585.844711
14 Sep 2023 19:57:03.000,346.025,10.373,1582.764586
14 Sep 2023 19:57:08.000,347.374,10.411,1580.432534
14 Sep 2023 19:57:13.000,348.726,10.436,1578.851911
14 Sep 2023 19:57:18.000,350.080,10.450,1578.024998
14 Sep 2023 19:57:23.000,351.435,10.451,1577.952982
14 Sep 2023 19:57:28.000,352.789,10.441,1578.635946
14 Sep 2023 19:57:33.000,354.142,10.418,1580.072869
14 Sep 2023 19:57:38.000,355.491,10.384,1582.261637
14 Sep 2023 19:57:43.000,356.835,10.338,1585.199052
14 Sep 2023 19:57:48.000,358.174,10.281,1588.880899
14 Sep 2023 19:57:53.000,359.505,10.212,1593.301821
14 Sep 2023 19:57:58.000,0.828,10.132,1598.455573
14 Sep 2023 19:58:03.000,2.141,10.042,1604.334929
14 Sep 2023 19:58:08.000,3.443,9.940,1610.931759
14 Sep 2023 19:58:13.000,4.734,9.829,1618.237086
14 Sep 2023 19:58:18.000,6.011,9.707,1626.241137
14 Sep 2023 19:58:23.000,7.275,9.577,1634.933408
14 Sep 2023 19:58:28.000,8.524,9.437,1644.302723
14 Sep 2023 19:58:33.000,9.758,9.288,1654.337298
14 Sep 2023 19:58:38.000,10.975,9.131,1665.024809
14 Sep 2023 19:58:43.000,12.176,8.967,1676.352451
14 Sep 2023 19:58:48.000,13.359,8.795,1688.307006
14 Sep 2023 19:58:53.000,14.524,8.616,1700.874905
14 Sep 2023 19:58:58.000,15.671,8.430,1714.042290
14 Sep 2023 19:59:03.000,16.800,8.238,1727.795071
14 Sep 2023 19:59:08.000,17.909,8.041,1742.118988
14 Sep 2023 19:59:13.000,18.999,7.838,1756.999656
14 Sep 2023 19:59:18.000,20.070,7.631,1772.422623
14 Sep 2023 19:59:23.000,21.121,7.419,1788.373415
14 Sep 2023 19:59:28.000,22.153,7.202,1804.837581
14 Sep 2023 19:59:33.000,23.165,6.982,1821.800730
14 Sep 2023 19:59:38.000,24.157,6.759,1839.248568
14 Sep 2023 19:59:43.000,25.131,6.532,1857.166939
14 Sep 2023 19:59:48.000,26.084,6.303,1875.541845
14 Sep 2023 19:59:53.000,27.019,6.071,1894.359478
14 Sep 2023 19:59:58.000,27.934,5.837,1913.606241
14 Sep 2023 20:00:03.000,28.831,5.601,1933.268773
14 Sep 2023 20:00:08.000,29.709,5.363,1953.333958
14 Sep 2023 20:00:13.000,30.569,5.124,1973.788949
14 Sep 2023 20:00:18.000,31.411,4.883,1994.621176
14 Sep 2023 20:00:23.000,32.235,4.642,2015.818351
14 Sep 2023 20:00:28.000,33.042,4.400,2037.368487
14 Sep 2023 20:00:33.000,33.831,4.157,2059.259894
14 Sep 2023 20:00:38.000,34.604,3.913,2081.481187
14 Sep 2023 20:00:43.000,35.360,3.669,2104.021284
14 Sep 2023 20:00:48.000,36.100,3.426,2126.869421
14 Sep 2023 20:00:53.000,36.824,3.182,2150.015128
14 Sep 2023 20:00:58.000,37.532,2.938,2173.448251
14 Sep 2023 20:01:03.000,38.226,2.694,2197.158934
14 Sep 2023 20:01:08.000,38.905,2.450,2221.137622
14 Sep 2023 20:01:13.000,39.569,2.207,2245.375056
14 Sep 2023 20:01:18.000,40.219,1.964,2269.862266
14 Sep 2023 20:01:23.000,40.856,1.722,2294.590571
14 Sep 2023 20:01:28.000,41.479,1.481,2319.551564
14 Sep 2023 20:01:33.000,42.089,1.240,2344.737113
14 Sep 2023 20:01:38.000,42.686,0.999,2370.139359
14 Sep 2023 20:01:43.000,43.271,0.760,2395.750692
14 Sep 2023 20:01:48.000,43.844,0.521,2421.563765
14 Sep 2023 20:01:53.000,44.405,0.283,2447.571469
14 Sep 2023 20:01:58.000,44.954,0.046,2473.766943
14 Sep 2023 20:01:58.970,45.060,-0.000,2478.868487
14 Sep 2023 21:31:30.031,316.478,0.000,2479.261708
14 Sep 2023 21:31:35.000,317.001,0.242,2452.497952
14 Sep 2023 21:31:40.000,317.537,0.486,2425.735799
14 Sep 2023 21:31:45.000,318.086,0.731,2399.151637
14 Sep 2023 21:31:50.000,318.646,0.978,2372.752224
14 Sep 2023 21:31:55.000,319.219,1.225,2346.544567
14 Sep 2023 21:32:00.000,319.804,1.474,2320.535924
