"Time (UTCG)","Xmtr Power1 (dBW)","Xmtr Gain1 (dB)","EIRP1 (dBW)","Prop Loss1 (dB)","Rcvd. Frequency1 (GHz)","Rcvd. Iso. Power1 (dBW)","Flux Density1 (dBW/m^2)","g/T1 (dB/K)","C/No1 (dB*Hz)","Bandwidth1 (kHz)","C/N1 (dB)","Eb/No1 (dB)","BER1",
14 Sep 2023 15:31:02.000,30.000,0.0000,30.000,184.0588,14.499965,-154.059,-109.375798,20.000000,94.540296,32000.000,19.4888,22.4991,1.000000e-30,
14 Sep 2023 15:31:07.000,30.000,0.0000,30.000,184.0715,14.499961,-154.072,-109.388485,20.000000,94.527609,32000.000,19.4761,22.4864,1.000000e-30,
14 Sep 2023 15:31:12.000,30.000,0.0000,30.000,184.0856,14.499957,-154.086,-109.402585,20.000000,94.513509,32000.000,19.4620,22.4723,1.000000e-30,
14 Sep 2023 15:31:17.000,30.000,0.0000,30.000,184.1011,14.499952,-154.101,-109.418086,20.000000,94.498008,32000.000,19.4465,22.4568,1.000000e-30,
14 Sep 2023 15:31:22.000,30.000,0.0000,30.000,184.1180,14.499948,-154.118,-109.434971,20.000000,94.481123,32000.000,19.4296,22.4399,1.000000e-30,
14 Sep 2023 15:31:27.000,30.000,0.0000,30.000,184.1363,14.499944,-154.136,-109.453224,20.000000,94.462870,32000.000,19.4114,22.4217,1.000000e-30,
14 Sep 2023 15:31:32.000,30.000,0.0000,30.000,184.1559,14.499940,-154.156,-109.472828,20.000000,94.443266,32000.000,19.3918,22.4021,1.000000e-30,
14 Sep 2023 15:31:37.000,30.000,0.0000,30.000,184.1768,14.499936,-154.177,-109.493763,20.000000,94.422331,32000.000,19.3708,22.3811,1.000000e-30,
14 Sep 2023 15:31:42.000,30.000,0.0000,30.000,184.1991,14.499932,-154.199,-109.516010,20.000000,94.400084,32000.000,19.3486,22.3589,1.000000e-30,
14 Sep 2023 15:31:47.000,30.000,0.0000,30.000,184.2226,14.499928,-154.223,-109.539548,20.000000,94.376546,32000.000,19.3250,22.3353,1.000000e-30,
14 Sep 2023 15:31:52.000,30.000,0.0000,30.000,184.2474,14.499924,-154.247,-109.564355,20.000000,94.351739,32000.000,19.3002,22.3105,1.000000e-30,
14 Sep 2023 15:31:57.000,30.000,0.0000,30.000,184.2735,14.499920,-154.273,-109.590408,20.000000,94.325686,32000.000,19.2742,22.2845,1.000000e-30,
14 Sep 2023 15:32:02.000,30.000,0.0000,30.000,184.3007,14.499916,-154.301,-109.617684,20.000000,94.298411,32000.000,19.2469,22.2572,1.000000e-30,
14 Sep 2023 15:32:07.000,30.000,0.0000,30.000,184.3292,14.499912,-154.329,-109.646157,20.000000,94.269937,32000.000,19.2184,22.2287,1.000000e-30,
14 Sep 2023 15:32:12.000,30.000,0.0000,30.000,184.3588,14.499909,-154.359,-109.675804,20.000000,94.240290,32000.000,19.1888,22.1991,1.000000e-30,
14 Sep 2023 15:32:12.449,30.000,0.0000,30.000,184.3616,14.499908,-154.362,-109.678523,20.000000,94.237571,32000.000,19.1861,22.1964,1.000000e-30,
14 Sep 2023 17:02:56.494,30.000,0.0000,30.000,184.3320,14.500316,-154.332,-109.649000,20.000000,94.267095,32000.000,19.2156,22.2259,1.000000e-30,
14 Sep 2023 17:03:01.000,30.000,0.0000,30.000,184.2372,14.500316,-154.237,-109.554154,20.000000,94.361940,32000.000,19.3104,22.3207,1.000000e-30,
14 Sep 2023 17:03:06.000,30.000,0.0000,30.000,184.1308,14.500315,-154.131,-109.447769,20.000000,94.468325,32000.000,19.4168,22.4271,1.000000e-30,
14 Sep 2023 17:03:11.000,30.000,0.0000,30.000,184.0232,14.500315,-154.023,-109.340153,20.000000,94.575941,32000.000,19.5244,22.5347,1.000000e-30,
14 Sep 2023 17:03:16.000,30.000,0.0000,30.000,183.9143,14.500315,-153.914,-109.231284,20.000000,94.684810,32000.000,19.6333,22.6436,1.000000e-30,
14 Sep 2023 17:03:21.000,30.000,0.0000,30.000,183.8042,14.500315,-153.804,-109.121138,20.000000,94.794956,32000.000,19.7435,22.7538,1.000000e-30,
14 Sep 2023 17:03:26.000,30.000,0.0000,30.000,183.6927,14.500314,-153.693,-109.009691,20.000000,94.906403,32000.000,19.8549,22.8652,1.000000e-30,
14 Sep 2023 17:03:31.000,30.000,0.0000,30.000,183.5800,14.500314,-153.580,-108.896919,20.000000,95.019176,32000.000,19.9677,22.9780,1.000000e-30,
14 Sep 2023 17:03:36.000,30.000,0.0000,30.000,183.4658,14.500314,-153.466,-108.782796,20.000000,95.133298,32000.000,20.0818,23.0921,1.000000e-30,
14 Sep 2023 17:03:41.000,30.000,0.0000,30.000,183.3503,14.500313,-153.350,-108.667297,20.000000,95.248797,32000.000,20.1973,23.2076,1.000000e-30,
14 Sep 2023 17:03:46.000,30.000,0.0000,30.000,183.2334,14.500313,-153.233,-108.550397,20.000000,95.365697,32000.000,20.3142,23.3245,1.000000e-30,
14 Sep 2023 17:03:51.000,30.000,0.0000,30.000,183.1151,14.500312,-153.115,-108.432069,20.000000,95.484025,32000.000,20.4325,23.4428,1.000000e-30,
14 Sep 2023 17:03:56.000,30.000,0.0000,30.000,182.9953,14.500312,-152.995,-108.312287,20.000000,95.603807,32000.000,20.5523,23.5626,1.000000e-30,
14 Sep 2023 17:04:01.000,30.000,0.0000,30.000,182.8741,14.500311,-152.874,-108.191023,20.000000,95.725071,32000.000,20.6736,23.6839,1.000000e-30,
14 Sep 2023 17:04:06.000,30.000,0.0000,30.000,182.7513,14.500311,-152.751,-108.068251,20.000000,95.847843,32000.000,20.7963,23.8066,1.000000e-30,
14 Sep 2023 17:04:11.000,30.000,0.0000,30.000,182.6270,14.500310,-152.627,-107.943944,20.000000,95.972151,32000.000,20.9207,23.9310,1.000000e-30,
14 Sep 2023 17:04:16.000,30.000,0.0000,30.000,182.5011,14.500310,-152.501,-107.818072,20.000000,96.098022,32000.000,21.0465,24.0568,1.000000e-30,
14 Sep 2023 17:04:21.000,30.000,0.0000,30.000,182.3737,14.500309,-152.374,-107.690609,20.000000,96.225485,32000.000,21.1740,24.1843,1.000000e-30,
14 Sep 2023 17:04:26.000,30.000,0.0000,30.000,182.2446,14.500308,-152.245,-107.561527,20.000000,96.354568,32000.000,21.3031,24.3134,1.000000e-30,
14 Sep 2023 17:04:31.000,30.000,0.0000,30.000,182.1138,14.500308,-152.114,-107.430797,20.000000,96.485297,32000.000,21.4338,24.4441,1.000000e-30,
14 Sep 2023 17:04:36.000,30.000,0.0000,30.000,181.9814,14.500307,-151.981,-107.298393,20.000000,96.617702,32000.000,21.5662,24.5765,1.000000e-30,
14 Sep 2023 17:04:41.000,30.000,0.0000,30.000,181.8473,14.500306,-151.847,-107.164285,20.000000,96.751809,32000.000,21.7003,24.7106,1.000000e-30,
14 Sep 2023 17:04:46.000,30.000,0.0000,30.000,181.7115,14.500305,-151.711,-107.028448,20.000000,96.887646,32000.000,21.8361,24.8464,1.000000e-30,
14 Sep 2023 17:04:51.000,30.000,0.0000,30.000,181.5739,14.500304,-151.574,-106.890854,20.000000,97.025240,32000.000,21.9737,24.9840,1.000000e-30,
14 Sep 2023 17:04:56.000,30.000,0.0000,30.000,181.4345,14.500303,-151.435,-106.751478,20.000000,97.164616,32000.000,22.1131,25.1234,1.000000e-30,
14 Sep 2023 17:05:01.000,30.000,0.0000,30.000,181.2933,14.500302,-151.293,-106.610293,20.000000,97.305801,32000.000,22.2543,25.2646,1.000000e-30,
14 Sep 2023 17:05:06.000,30.000,0.0000,30.000,181.1503,14.500301,-151.150,-106.467276,20.000000,97.448819,32000.000,22.3973,25.4076,1.000000e-30,
14 Sep 2023 17:05:11.000,30.000,0.0000,30.000,181.0054,14.500300,-151.005,-106.322403,20.000000,97.593691,32000.000,22.5422,25.5525,1.000000e-30,
14 Sep 2023 17:05:16.000,30.000,0.0000,30.000,180.8587,14.500299,-150.859,-106.175653,20.000000,97.740441,32000.000,22.6889,25.6992,1.000000e-30,
14 Sep 2023 17:05:21.000,30.000,0.0000,30.000,180.7101,14.500297,-150.710,-106.027007,20.000000,97.889087,32000.000,22.8376,25.8479,1.000000e-30,
14 Sep 2023 17:05:26.000,30.000,0.0000,30.000,180.5595,14.500296,-150.559,-105.876448,20.000000,98.039646,32000.000,22.9881,25.9984,1.000000e-30,
14 Sep 2023 17:05:31.000,30.000,0.0000,30.000,180.4070,14.500295,-150.407,-105.723961,20.000000,98.192134,32000.000,23.1406,26.1509,1.000000e-30,
14 Sep 2023 17:05:36.000,30.000,0.0000,30.000,180.2526,14.500293,-150.253,-105.569534,20.000000,98.346560,32000.000,23.2951,26.3054,1.000000e-30,
14 Sep 2023 17:05:41.000,30.000,0.0000,30.000,180.0962,14.500292,-150.096,-105.413160,20.000000,98.502934,32000.000,23.4514,26.4617,1.000000e-30,
14 Sep 2023 17:05:46.000,30.000,0.0000,30.000,179.9379,14.500290,-149.938,-105.254836,20.000000,98.661258,32000.000,23.6098,26.6201,1.000000e-30,
14 Sep 2023 17:05:51.000,30.000,0.0000,30.000,179.7776,14.500288,-149.778,-105.094564,20.000000,98.821530,32000.000,23.7700,26.7803,1.000000e-30,
14 Sep 2023 17:05:56.000,30.000,0.0000,30.000,179.6154,14.500286,-149.615,-104.932351,20.000000,98.983743,32000.000,23.9322,26.9425,1.000000e-30,
14 Sep 2023 17:06:01.000,30.000,0.0000,30.000,179.4513,14.500284,-149.451,-104.768211,20.000000,99.147883,32000.000,24.0964,27.1067,1.000000e-30,
14 Sep 2023 17:06:06.000,30.000,0.0000,30.000,179.2852,14.500282,-149.285,-104.602166,20.000000,99.313928,32000.000,24.2624,27.2727,1.000000e-30,
14 Sep 2023 17:06:11.000,30.000,0.0000,30.000,179.1173,14.500279,-149.117,-104.434247,20.000000,99.481847,32000.000,24.4303,27.4406,1.000000e-30,
14 Sep 2023 17:06:16.000,30.000,0.0000,30.000,178.9475,14.500277,-148.948,-104.264495,20.000000,99.651599,32000.000,24.6001,27.6104,1.000000e-30,
14 Sep 2023 17:06:21.000,30.000,0.0000,30.000,178.7760,14.500274,-148.776,-104.092962,20.000000,99.823132,32000.000,24.7716,27.7819,1.000000e-30,
14 Sep 2023 17:06:26.000,30.000,0.0000,30.000,178.6028,14.500272,-148.603,-103.919713,20.000000,99.996381,32000.000,24.9449,27.9552,1.000000e-30,
14 Sep 2023 17:06:31.000,30.000,0.0000,30.000,178.4279,14.500269,-148.428,-103.744828,20.000000,100.171266,32000.000,25.1198,28.1301,1.000000e-30,
14 Sep 2023 17:06:36.000,30.000,0.0000,30.000,178.2514,14.500265,-148.251,-103.568404,20.000000,100.347690,32000.000,25.2962,28.3065,1.000000e-30,
14 Sep 2023 17:06:41.000,30.000,0.0000,30.000,178.0736,14.500262,-148.074,-103.390556,20.000000,100.525538,32000.000,25.4740,28.4843,1.000000e-30,
14 Sep 2023 17:06:46.000,30.000,0.0000,30.000,177.8945,14.500258,-147.894,-103.211422,20.000000,100.704673,32000.000,25.6532,28.6635,1.000000e-30,
14 Sep 2023 17:06:51.000,30.000,0.0000,30.000,177.7142,14.500255,-147.714,-103.031160,20.000000,100.884934,32000.000,25.8334,28.8437,1.000000e-30,
14 Sep 2023 17:06:56.000,30.000,0.0000,30.000,177.5330,14.500250,-147.533,-102.849959,20.000000,101.066135,32000.000,26.0146,29.0249,1.000000e-30,
14 Sep 2023 17:07:01.000,30.000,0.0000,30.000,177.3511,14.500246,-147.351,-102.668034,20.000000,101.248060,32000.000,26.1966,29.2069,1.000000e-30,
14 Sep 2023 17:07:06.000,30.000,0.0000,30.000,177.1687,14.500241,-147.169,-102.485635,20.000000,101.430460,32000.000,26.3790,29.3893,1.000000e-30,
14 Sep 2023 17:07:11.000,30.000,0.0000,30.000,176.9861,14.500236,-146.986,-102.303045,20.000000,101.613049,32000.000,26.5615,29.5718,1.000000e-30,
14 Sep 2023 17:07:16.000,30.000,0.0000,30.000,176.8036,14.500231,-146.804,-102.120589,20.000000,101.795506,32000.000,26.7440,29.7543,1.000000e-30,
14 Sep 2023 17:07:21.000,30.000,0.0000,30.000,176.6217,14.500226,-146.622,-101.938633,20.000000,101.977461,32000.000,26.9260,29.9363,1.000000e-30,
14 Sep 2023 17:07:26.000,30.000,0.0000,30.000,176.4406,14.500219,-146.441,-101.757590,20.000000,102.158504,32000.000,27.1070,30.1173,1.000000e-30,
14 Sep 2023 17:07:31.000,30.000,0.0000,30.000,176.2610,14.500213,-146.261,-101.577923,20.000000,102.338172,32000.000,27.2867,30.2970,1.000000e-30,
14 Sep 2023 17:07:36.000,30.000,0.0000,30.000,176.0832,14.500206,-146.083,-101.400145,20.000000,102.515949,32000.000,27.4644,30.4747,1.000000e-30,
14 Sep 2023 17:07:41.000,30.000,0.0000,30.000,175.9079,14.500199,-145.908,-101.224826,20.000000,102.691268,32000.000,27.6398,30.6501,1.000000e-30,
14 Sep 2023 17:07:46.000,30.000,0.0000,30.000,175.7356,14.500191,-145.736,-101.052591,20.000000,102.863503,32000.000,27.8120,30.8223,1.000000e-30,
14 Sep 2023 17:07:51.000,30.000,0.0000,30.000,175.5672,14.500183,-145.567,-100.884122,20.000000,103.031972,32000.000,27.9805,30.9908,1.000000e-30,
14 Sep 2023 17:07:56.000,30.000,0.0000,30.000,175.4032,14.500174,-145.403,-100.720158,20.000000,103.195937,32000.000,28.1444,31.1547,1.000000e-30,
14 Sep 2023 17:08:01.000,30.000,0.0000,30.000,175.2445,14.500165,-145.245,-100.561490,20.000000,103.354604,32000.000,28.3031,31.3134,1.000000e-30,
14 Sep 2023 17:08:06.000,30.000,0.0000,30.000,175.0920,14.500155,-145.092,-100.408961,20.000000,103.507134,32000.000,28.4556,31.4659,1.000000e-30,
14 Sep 2023 17:08:11.000,30.000,0.0000,30.000,174.9465,14.500145,-144.946,-100.263454,20.000000,103.652641,32000.000,28.6011,31.6114,1.000000e-30,
14 Sep 2023 17:08:16.000,30.000,0.0000,30.000,174.8089,14.500134,-144.809,-100.125887,20.000000,103.790207,32000.000,28.7387,31.7490,1.000000e-30,
14 Sep 2023 17:08:21.000,30.000,0.0000,30.000,174.6802,14.500123,-144.680,-99.997201,20.000000,103.918893,32000.000,28.8674,31.8777,1.000000e-30,
14 Sep 2023 17:08:26.000,30.000,0.0000,30.000,174.5614,14.500111,-144.561,-99.878341,20.000000,104.037753,32000.000,28.9863,31.9966,1.000000e-30,
14 Sep 2023 17:08:31.000,30.000,0.0000,30.000,174.4533,14.500099,-144.453,-99.770244,20.000000,104.145850,32000.000,29.0944,32.1047,1.000000e-30,
14 Sep 2023 17:08:36.000,30.000,0.0000,30.000,174.3569,14.500086,-144.357,-99.673816,20.000000,104.242278,32000.000,29.1908,32.2011,1.000000e-30,
14 Sep 2023 17:08:41.000,30.000,0.0000,30.000,174.2730,14.500073,-144.273,-99.589912,20.000000,104.326182,32000.000,29.2747,32.2850,1.000000e-30,
14 Sep 2023 17:08:46.000,30.000,0.0000,30.000,174.2024,14.500060,-144.202,-99.519312,20.000000,104.396782,32000.000,29.3453,32.3556,1.000000e-30,
14 Sep 2023 17:08:51.000,30.000,0.0000,30.000,174.1457,14.500046,-144.146,-99.462703,20.000000,104.453392,32000.000,29.4019,32.4122,1.000000e-30,
14 Sep 2023 17:08:56.000,30.000,0.0000,30.000,174.1037,14.500032,-144.104,-99.420652,20.000000,104.495443,32000.000,29.4439,32.4542,1.000000e-30,
14 Sep 2023 17:09:01.000,30.000,0.0000,30.000,174.0766,14.500018,-144.077,-99.393593,20.000000,104.522501,32000.000,29.4710,32.4813,1.000000e-30,
14 Sep 2023 17:09:06.000,30.000,0.0000,30.000,174.0649,14.500004,-144.065,-99.381812,20.000000,104.534282,32000.000,29.4828,32.4931,1.000000e-30,
14 Sep 2023 17:09:11.000,30.000,0.0000,30.000,174.0685,14.499990,-144.068,-99.385434,20.000000,104.530660,32000.000,29.4792,32.4895,1.000000e-30,
14 Sep 2023 17:09:16.000,30.000,0.0000,30.000,174.0875,14.499975,-144.087,-99.404420,20.000000,104.511674,32000.000,29.4602,32.4705,1.000000e-30,
14 Sep 2023 17:09:21.000,30.000,0.0000,30.000,174.1216,14.499961,-144.122,-99.438570,20.000000,104.477524,32000.000,29.4260,32.4363,1.000000e-30,
14 Sep 2023 17:09:26.000,30.000,0.0000,30.000,174.1706,14.499947,-144.171,-99.487529,20.000000,104.428566,32000.000,29.3771,32.3874,1.000000e-30,
14 Sep 2023 17:09:31.000,30.000,0.0000,30.000,174.2338,14.499934,-144.234,-99.550797,20.000000,104.365298,32000.000,29.3138,32.3241,1.000000e-30,
14 Sep 2023 17:09:36.000,30.000,0.0000,30.000,174.3108,14.499920,-144.311,-99.627749,20.000000,104.288345,32000.000,29.2368,32.2471,1.000000e-30,
14 Sep 2023 17:09:41.000,30.000,0.0000,30.000,174.4007,14.499908,-144.401,-99.717653,20.000000,104.198441,32000.000,29.1469,32.1572,1.000000e-30,
14 Sep 2023 17:09:46.000,30.000,0.0000,30.000,174.5027,14.499895,-144.503,-99.819690,20.000000,104.096404,32000.000,29.0449,32.0552,1.000000e-30,
14 Sep 2023 17:09:51.000,30.000,0.0000,30.000,174.6160,14.499883,-144.616,-99.932980,20.000000,103.983115,32000.000,28.9316,31.9419,1.000000e-30,
14 Sep 2023 17:09:56.000,30.000,0.0000,30.000,174.7396,14.499872,-144.740,-100.056598,20.000000,103.859496,32000.000,28.8080,31.8183,1.000000e-30,
14 Sep 2023 17:10:01.000,30.000,0.0000,30.000,174.8726,14.499861,-144.873,-100.189603,20.000000,103.726491,32000.000,28.6750,31.6853,1.000000e-30,
14 Sep 2023 17:10:06.000,30.000,0.0000,30.000,175.0141,14.499850,-145.014,-100.331048,20.000000,103.585046,32000.000,28.5335,31.5438,1.000000e-30,
14 Sep 2023 17:10:11.000,30.000,0.0000,30.000,175.1630,14.499840,-145.163,-100.480003,20.000000,103.436091,32000.000,28.3846,31.3949,1.000000e-30,
14 Sep 2023 17:10:16.000,30.000,0.0000,30.000,175.3186,14.499831,-145.319,-100.635564,20.000000,103.280531,32000.000,28.2290,31.2393,1.000000e-30,
14 Sep 2023 17:10:21.000,30.000,0.0000,30.000,175.4799,14.499822,-145.480,-100.796865,20.000000,103.119230,32000.000,28.0677,31.0780,1.000000e-30,
14 Sep 2023 17:10:26.000,30.000,0.0000,30.000,175.6461,14.499813,-145.646,-100.963087,20.000000,102.953007,32000.000,27.9015,30.9118,1.000000e-30,
14 Sep 2023 17:10:31.000,30.000,0.0000,30.000,175.8165,14.499805,-145.817,-101.133463,20.000000,102.782631,32000.000,27.7311,30.7414,1.000000e-30,
14 Sep 2023 17:10:36.000,30.000,0.0000,30.000,175.9903,14.499798,-145.990,-101.307280,20.000000,102.608814,32000.000,27.5573,30.5676,1.000000e-30,
14 Sep 2023 17:10:41.000,30.000,0.0000,30.000,176.1669,14.499790,-146.167,-101.483883,20.000000,102.432211,32000.000,27.3807,30.3910,1.000000e-30,
14 Sep 2023 17:10:46.000,30.000,0.0000,30.000,176.3457,14.499784,-146.346,-101.662673,20.000000,102.253421,32000.000,27.2019,30.2122,1.000000e-30,
14 Sep 2023 17:10:51.000,30.000,0.0000,30.000,176.5262,14.499778,-146.526,-101.843106,20.000000,102.072988,32000.000,27.0215,30.0318,1.000000e-30,
14 Sep 2023 17:10:56.000,30.000,0.0000,30.000,176.7077,14.499772,-146.708,-102.024692,20.000000,101.891402,32000.000,26.8399,29.8502,1.000000e-30,
14 Sep 2023 17:11:01.000,30.000,0.0000,30.000,176.8900,14.499766,-146.890,-102.206994,20.000000,101.709101,32000.000,26.6576,29.6679,1.000000e-30,
14 Sep 2023 17:11:06.000,30.000,0.0000,30.000,177.0727,14.499761,-147.073,-102.389619,20.000000,101.526475,32000.000,26.4750,29.4853,1.000000e-30,
14 Sep 2023 17:11:11.000,30.000,0.0000,30.000,177.2553,14.499756,-147.255,-102.572222,20.000000,101.343873,32000.000,26.2924,29.3027,1.000000e-30,
14 Sep 2023 17:11:16.000,30.000,0.0000,30.000,177.4375,14.499752,-147.438,-102.754497,20.000000,101.161597,32000.000,26.1101,29.1204,1.000000e-30,
14 Sep 2023 17:11:21.000,30.000,0.0000,30.000,177.6192,14.499747,-147.619,-102.936177,20.000000,100.979917,32000.000,25.9284,28.9387,1.000000e-30,
14 Sep 2023 17:11:26.000,30.000,0.0000,30.000,177.8001,14.499743,-147.800,-103.117029,20.000000,100.799066,32000.000,25.7476,28.7579,1.000000e-30,
14 Sep 2023 17:11:31.000,30.000,0.0000,30.000,177.9799,14.499740,-147.980,-103.296850,20.000000,100.619244,32000.000,25.5677,28.5780,1.000000e-30,
14 Sep 2023 17:11:36.000,30.000,0.0000,30.000,178.1585,14.499736,-148.159,-103.475467,20.000000,100.440627,32000.000,25.3891,28.3994,1.000000e-30,
14 Sep 2023 17:11:41.000,30.000,0.0000,30.000,178.3358,14.499733,-148.336,-103.652730,20.000000,100.263364,32000.000,25.2119,28.2222,1.000000e-30,
14 Sep 2023 17:11:46.000,30.000,0.0000,30.000,178.5116,14.499730,-148.512,-103.828515,20.000000,100.087579,32000.000,25.0361,28.0464,1.000000e-30,
14 Sep 2023 17:11:51.000,30.000,0.0000,30.000,178.6858,14.499727,-148.686,-104.002712,20.000000,99.913382,32000.000,24.8619,27.8722,1.000000e-30,
14 Sep 2023 17:11:56.000,30.000,0.0000,30.000,178.8583,14.499724,-148.858,-104.175234,20.000000,99.740860,32000.000,24.6894,27.6997,1.000000e-30,
14 Sep 2023 17:12:01.000,30.000,0.0000,30.000,179.0291,14.499722,-149.029,-104.346008,20.000000,99.570087,32000.000,24.5186,27.5289,1.000000e-30,
14 Sep 2023 17:12:06.000,30.000,0.0000,30.000,179.1980,14.499719,-149.198,-104.514974,20.000000,99.401120,32000.000,24.3496,27.3599,1.000000e-30,
14 Sep 2023 17:12:11.000,30.000,0.0000,30.000,179.3651,14.499717,-149.365,-104.682087,20.000000,99.234007,32000.000,24.1825,27.1928,1.000000e-30,
14 Sep 2023 17:12:16.000,30.000,0.0000,30.000,179.5304,14.499715,-149.530,-104.847311,20.000000,99.068783,32000.000,24.0173,27.0276,1.000000e-30,
14 Sep 2023 17:12:21.000,30.000,0.0000,30.000,179.6937,14.499713,-149.694,-105.010618,20.000000,98.905476,32000.000,23.8540,26.8643,1.000000e-30,
