"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
14 Sep 2023 04:08:05.000,120.109,5.872,2150.320251
14 Sep 2023 04:08:10.000,120.328,5.492,2182.789732
14 Sep 2023 04:08:15.000,120.541,5.119,2215.304836
14 Sep 2023 04:08:20.000,120.748,4.752,2247.862733
14 Sep 2023 04:08:25.000,120.949,4.391,2280.460727
14 Sep 2023 04:08:30.000,121.144,4.036,2313.096266
14 Sep 2023 04:08:35.000,121.334,3.687,2345.766924
14 Sep 2023 04:08:40.000,121.519,3.343,2378.470391
14 Sep 2023 04:08:45.000,121.699,3.004,2411.204468
14 Sep 2023 04:08:50.000,121.874,2.670,2443.967061
14 Sep 2023 04:08:55.000,122.045,2.340,2476.756172
14 Sep 2023 04:09:00.000,122.211,2.016,2509.569892
14 Sep 2023 04:09:05.000,122.374,1.695,2542.406402
14 Sep 2023 04:09:10.000,122.532,1.379,2575.263957
14 Sep 2023 04:09:15.000,122.686,1.067,2608.140892
14 Sep 2023 04:09:20.000,122.837,0.759,2641.035611
14 Sep 2023 04:09:25.000,122.984,0.455,2673.946582
14 Sep 2023 04:09:30.000,123.128,0.155,2706.872343
14 Sep 2023 04:09:32.595,123.201,0.000,2723.963686
14 Sep 2023 05:36:59.759,297.075,0.000,2734.708260
14 Sep 2023 05:37:04.000,296.762,0.224,2709.827939
14 Sep 2023 05:37:09.000,296.384,0.489,2680.590074
14 Sep 2023 05:37:14.000,295.997,0.757,2651.462026
14 Sep 2023 05:37:19.000,295.602,1.026,2622.448259
14 Sep 2023 05:37:24.000,295.197,1.298,2593.553399
14 Sep 2023 05:37:29.000,294.783,1.571,2564.782264
14 Sep 2023 05:37:34.000,294.359,1.847,2536.139858
14 Sep 2023 05:37:39.000,293.924,2.125,2507.631370
14 Sep 2023 05:37:44.000,293.480,2.404,2479.262211
14 Sep 2023 05:37:49.000,293.024,2.686,2451.037989
14 Sep 2023 05:37:54.000,292.558,2.970,2422.964548
14 Sep 2023 05:37:59.000,292.079,3.257,2395.047957
14 Sep 2023 05:38:04.000,291.589,3.545,2367.294524
14 Sep 2023 05:38:09.000,291.087,3.835,2339.710821
14 Sep 2023 05:38:14.000,290.572,4.128,2312.303673
14 Sep 2023 05:38:19.000,290.044,4.423,2285.080178
14 Sep 2023 05:38:24.000,289.503,4.720,2258.047723
14 Sep 2023 05:38:29.000,288.948,5.019,2231.213986
14 Sep 2023 05:38:34.000,288.378,5.320,2204.586955
14 Sep 2023 05:38:39.000,287.793,5.623,2178.174932
14 Sep 2023 05:38:44.000,287.194,5.929,2151.986552
14 Sep 2023 05:38:49.000,286.578,6.236,2126.030792
14 Sep 2023 05:38:54.000,285.947,6.545,2100.316973
14 Sep 2023 05:38:59.000,285.298,6.856,2074.854788
14 Sep 2023 05:39:04.000,284.633,7.169,2049.654305
14 Sep 2023 05:39:09.000,283.949,7.484,2024.725973
14 Sep 2023 05:39:14.000,283.247,7.800,2000.080634
14 Sep 2023 05:39:19.000,282.527,8.118,1975.729549
14 Sep 2023 05:39:24.000,281.787,8.436,1951.684381
14 Sep 2023 05:39:29.000,281.027,8.757,1927.957219
14 Sep 2023 05:39:34.000,280.247,9.078,1904.560582
14 Sep 2023 05:39:39.000,279.445,9.399,1881.507429
14 Sep 2023 05:39:44.000,278.622,9.722,1858.811145
14 Sep 2023 05:39:49.000,277.777,10.044,1836.485566
14 Sep 2023 05:39:54.000,276.909,10.367,1814.544971
14 Sep 2023 05:39:59.000,276.018,10.690,1793.004067
14 Sep 2023 05:40:04.000,275.104,11.011,1771.877998
14 Sep 2023 05:40:09.000,274.165,11.332,1751.182333
14 Sep 2023 05:40:14.000,273.201,11.652,1730.933051
14 Sep 2023 05:40:19.000,272.212,11.969,1711.146525
14 Sep 2023 05:40:24.000,271.198,12.285,1691.839510
14 Sep 2023 05:40:29.000,270.158,12.597,1673.029097
14 Sep 2023 05:40:34.000,269.091,12.907,1654.732714
14 Sep 2023 05:40:39.000,267.998,13.212,1636.968059
14 Sep 2023 05:40:44.000,266.879,13.513,1619.753082
14 Sep 2023 05:40:49.000,265.733,13.809,1603.105928
14 Sep 2023 05:40:54.000,264.559,14.099,1587.044878
14 Sep 2023 05:40:59.000,263.359,14.383,1571.588309
14 Sep 2023 05:41:04.000,262.133,14.660,1556.754605
14 Sep 2023 05:41:09.000,260.880,14.928,1542.562098
14 Sep 2023 05:41:14.000,259.600,15.188,1529.028989
14 Sep 2023 05:41:19.000,258.296,15.438,1516.173263
14 Sep 2023 05:41:24.000,256.966,15.678,1504.012593
14 Sep 2023 05:41:29.000,255.612,15.907,1492.564250
14 Sep 2023 05:41:34.000,254.234,16.123,1481.845009
14 Sep 2023 05:41:39.000,252.834,16.327,1471.871044
14 Sep 2023 05:41:44.000,251.412,16.518,1462.657818
14 Sep 2023 05:41:49.000,249.970,16.693,1454.219988
14 Sep 2023 05:41:54.000,248.510,16.854,1446.571297
14 Sep 2023 05:41:59.000,247.032,16.999,1439.724474
14 Sep 2023 05:42:04.000,245.539,17.127,1433.691140
14 Sep 2023 05:42:09.000,244.031,17.239,1428.481704
14 Sep 2023 05:42:14.000,242.512,17.332,1424.105293
14 Sep 2023 05:42:19.000,240.983,17.408,1420.569658
14 Sep 2023 05:42:24.000,239.447,17.465,1417.881120
14 Sep 2023 05:42:29.000,237.904,17.504,1416.044523
14 Sep 2023 05:42:34.000,236.358,17.523,1415.063158
14 Sep 2023 05:42:39.000,234.810,17.524,1414.938771
14 Sep 2023 05:42:44.000,233.263,17.505,1415.671519
14 Sep 2023 05:42:49.000,231.720,17.468,1417.260001
14 Sep 2023 05:42:54.000,230.181,17.412,1419.701216
14 Sep 2023 05:42:59.000,228.650,17.337,1422.990644
14 Sep 2023 05:43:04.000,227.128,17.244,1427.122257
14 Sep 2023 05:43:09.000,225.618,17.134,1432.088586
14 Sep 2023 05:43:14.000,224.121,17.006,1437.880771
14 Sep 2023 05:43:19.000,222.639,16.862,1444.488650
14 Sep 2023 05:43:24.000,221.174,16.702,1451.900833
14 Sep 2023 05:43:29.000,219.727,16.526,1460.104800
14 Sep 2023 05:43:34.000,218.300,16.337,1469.086987
14 Sep 2023 05:43:39.000,216.894,16.133,1478.832898
14 Sep 2023 05:43:44.000,215.510,15.916,1489.327200
14 Sep 2023 05:43:49.000,214.149,15.688,1500.553837
14 Sep 2023 05:43:54.000,212.812,15.448,1512.496121
14 Sep 2023 05:43:59.000,211.501,15.197,1525.136843
14 Sep 2023 05:44:04.000,210.214,14.937,1538.458371
14 Sep 2023 05:44:09.000,208.954,14.668,1552.442746
14 Sep 2023 05:44:14.000,207.720,14.391,1567.071766
14 Sep 2023 05:44:19.000,206.512,14.107,1582.327086
14 Sep 2023 05:44:24.000,205.331,13.816,1598.190285
14 Sep 2023 05:44:29.000,204.177,13.519,1614.642939
14 Sep 2023 05:44:34.000,203.049,13.217,1631.666702
14 Sep 2023 05:44:39.000,201.948,12.910,1649.243354
14 Sep 2023 05:44:44.000,200.874,12.600,1667.354863
14 Sep 2023 05:44:49.000,199.826,12.286,1685.983428
14 Sep 2023 05:44:54.000,198.803,11.970,1705.111528
14 Sep 2023 05:44:59.000,197.806,11.651,1724.721952
14 Sep 2023 05:45:04.000,196.834,11.330,1744.797835
14 Sep 2023 05:45:09.000,195.887,11.008,1765.322684
14 Sep 2023 05:45:14.000,194.964,10.685,1786.280394
14 Sep 2023 05:45:19.000,194.065,10.361,1807.655275
14 Sep 2023 05:45:24.000,193.189,10.037,1829.432054
14 Sep 2023 05:45:29.000,192.335,9.713,1851.595893
14 Sep 2023 05:45:34.000,191.504,9.390,1874.132390
14 Sep 2023 05:45:39.000,190.695,9.067,1897.027585
14 Sep 2023 05:45:44.000,189.906,8.744,1920.267961
14 Sep 2023 05:45:49.000,189.138,8.423,1943.840439
14 Sep 2023 05:45:54.000,188.390,8.103,1967.732378
14 Sep 2023 05:45:59.000,187.661,7.784,1991.931569
14 Sep 2023 05:46:04.000,186.951,7.467,2016.426228
14 Sep 2023 05:46:09.000,186.260,7.151,2041.204989
14 Sep 2023 05:46:14.000,185.586,6.837,2066.256893
14 Sep 2023 05:46:19.000,184.930,6.525,2091.571383
14 Sep 2023 05:46:24.000,184.290,6.214,2117.138288
14 Sep 2023 05:46:29.000,183.666,5.906,2142.947817
14 Sep 2023 05:46:34.000,183.058,5.600,2168.990544
14 Sep 2023 05:46:39.000,182.466,5.295,2195.257401
14 Sep 2023 05:46:44.000,181.888,4.993,2221.739663
14 Sep 2023 05:46:49.000,181.325,4.693,2248.428938
14 Sep 2023 05:46:54.000,180.775,4.395,2275.317156
14 Sep 2023 05:46:59.000,180.239,4.100,2302.396555
14 Sep 2023 05:47:04.000,179.716,3.806,2329.659672
14 Sep 2023 05:47:09.000,179.205,3.515,2357.099332
14 Sep 2023 05:47:14.000,178.707,3.226,2384.708635
14 Sep 2023 05:47:19.000,178.221,2.939,2412.480948
14 Sep 2023 05:47:24.000,177.746,2.654,2440.409892
14 Sep 2023 05:47:29.000,177.282,2.371,2468.489331
14 Sep 2023 05:47:34.000,176.829,2.091,2496.713369
14 Sep 2023 05:47:39.000,176.386,1.813,2525.076329
14 Sep 2023 05:47:44.000,175.954,1.537,2553.572755
14 Sep 2023 05:47:49.000,175.531,1.263,2582.197395
14 Sep 2023 05:47:54.000,175.118,0.990,2610.945198
14 Sep 2023 05:47:59.000,174.713,0.721,2639.811302
14 Sep 2023 05:48:04.000,174.318,0.453,2668.791026
14 Sep 2023 05:48:09.000,173.932,0.187,2697.879865
14 Sep 2023 05:48:12.525,173.664,0.000,2718.452212
14 Sep 2023 19:29:52.433,200.555,0.000,2715.684746
14 Sep 2023 19:29:57.000,200.340,0.265,2686.514042
14 Sep 2023 19:30:02.000,200.100,0.558,2654.614344
14 Sep 2023 19:30:07.000,199.853,0.853,2622.758932
14 Sep 2023 19:30:12.000,199.600,1.153,2590.950374
14 Sep 2023 19:30:17.000,199.341,1.455,2559.191350
14 Sep 2023 19:30:22.000,199.075,1.762,2527.484658
14 Sep 2023 19:30:27.000,198.802,2.072,2495.833225
14 Sep 2023 19:30:32.000,198.522,2.385,2464.240107
14 Sep 2023 19:30:37.000,198.234,2.703,2432.708507
14 Sep 2023 19:30:42.000,197.938,3.025,2401.241775
14 Sep 2023 19:30:47.000,197.635,3.351,2369.843419
14 Sep 2023 19:30:52.000,197.322,3.681,2338.517118
14 Sep 2023 19:30:57.000,197.001,4.015,2307.266730
14 Sep 2023 19:31:02.000,196.671,4.354,2276.096300
14 Sep 2023 19:31:07.000,196.331,4.698,2245.010081
14 Sep 2023 19:31:12.000,195.981,5.047,2214.012533
14 Sep 2023 19:31:17.000,195.620,5.401,2183.108351
14 Sep 2023 19:31:22.000,195.248,5.760,2152.302468
14 Sep 2023 19:31:27.000,194.865,6.125,2121.600077
14 Sep 2023 19:31:32.000,194.470,6.495,2091.006642
14 Sep 2023 19:31:37.000,194.063,6.871,2060.527924
14 Sep 2023 19:31:42.000,193.642,7.252,2030.169991
14 Sep 2023 19:31:47.000,193.208,7.640,1999.939243
14 Sep 2023 19:31:52.000,192.759,8.034,1969.842432
14 Sep 2023 19:31:57.000,192.296,8.435,1939.886684
14 Sep 2023 19:32:02.000,191.816,8.842,1910.079527
14 Sep 2023 19:32:07.000,191.320,9.256,1880.428911
14 Sep 2023 19:32:12.000,190.807,9.678,1850.943241
14 Sep 2023 19:32:17.000,190.276,10.106,1821.631406
14 Sep 2023 19:32:22.000,189.725,10.542,1792.502805
14 Sep 2023 19:32:27.000,189.155,10.986,1763.567387
14 Sep 2023 19:32:32.000,188.563,11.437,1734.835681
14 Sep 2023 19:32:37.000,187.950,11.897,1706.318836
14 Sep 2023 19:32:42.000,187.313,12.365,1678.028659
14 Sep 2023 19:32:47.000,186.652,12.841,1649.977655
14 Sep 2023 19:32:52.000,185.965,13.325,1622.179073
14 Sep 2023 19:32:57.000,185.251,13.819,1594.646947
14 Sep 2023 19:33:02.000,184.509,14.320,1567.396145
14 Sep 2023 19:33:07.000,183.737,14.831,1540.442417
14 Sep 2023 19:33:12.000,182.933,15.351,1513.802440
14 Sep 2023 19:33:17.000,182.097,15.879,1487.493877
14 Sep 2023 19:33:22.000,181.225,16.416,1461.535416
14 Sep 2023 19:33:27.000,180.317,16.962,1435.946830
14 Sep 2023 19:33:32.000,179.370,17.516,1410.749019
14 Sep 2023 19:33:37.000,178.382,18.078,1385.964061
14 Sep 2023 19:33:42.000,177.352,18.648,1361.615251
14 Sep 2023 19:33:47.000,176.277,19.225,1337.727146
14 Sep 2023 19:33:52.000,175.156,19.809,1314.325594
14 Sep 2023 19:33:57.000,173.985,20.399,1291.437758
14 Sep 2023 19:34:02.000,172.762,20.994,1269.092131
14 Sep 2023 19:34:07.000,171.486,21.593,1247.318540
14 Sep 2023 19:34:12.000,170.154,22.195,1226.148125
14 Sep 2023 19:34:17.000,168.763,22.798,1205.613315
14 Sep 2023 19:34:22.000,167.312,23.401,1185.747762
14 Sep 2023 19:34:27.000,165.798,24.002,1166.586274
14 Sep 2023 19:34:32.000,164.219,24.598,1148.164694
14 Sep 2023 19:34:37.000,162.574,25.187,1130.519765
14 Sep 2023 19:34:42.000,160.862,25.767,1113.688954
14 Sep 2023 19:34:47.000,159.081,26.335,1097.710237
14 Sep 2023 19:34:52.000,157.230,26.887,1082.621847
14 Sep 2023 19:34:57.000,155.311,27.420,1068.461980
14 Sep 2023 19:35:02.000,153.322,27.931,1055.268466
14 Sep 2023 19:35:07.000,151.266,28.415,1043.078399
14 Sep 2023 19:35:12.000,149.144,28.869,1031.927735
14 Sep 2023 19:35:17.000,146.959,29.288,1021.850868
14 Sep 2023 19:35:22.000,144.716,29.670,1012.880180
14 Sep 2023 19:35:27.000,142.419,30.010,1005.045595
14 Sep 2023 19:35:32.000,140.073,30.304,998.374129
14 Sep 2023 19:35:37.000,137.684,30.551,992.889468
14 Sep 2023 19:35:42.000,135.262,30.745,988.611568
14 Sep 2023 19:35:47.000,132.812,30.887,985.556311
14 Sep 2023 19:35:52.000,130.344,30.973,983.735226
14 Sep 2023 19:35:57.000,127.868,31.003,983.155281
14 Sep 2023 19:36:02.000,125.391,30.976,983.818725
14 Sep 2023 19:36:07.000,122.924,30.894,985.723077
14 Sep 2023 19:36:12.000,120.475,30.756,988.861160
14 Sep 2023 19:36:17.000,118.053,30.564,993.221242
14 Sep 2023 19:36:22.000,115.666,30.322,998.787242
14 Sep 2023 19:36:27.000,113.321,30.030,1005.539030
14 Sep 2023 19:36:32.000,111.025,29.694,1013.452764
14 Sep 2023 19:36:37.000,108.783,29.316,1022.501288
14 Sep 2023 19:36:42.000,106.601,28.900,1032.654570
14 Sep 2023 19:36:47.000,104.481,28.449,1043.880132
14 Sep 2023 19:36:52.000,102.427,27.969,1056.143522
14 Sep 2023 19:36:57.000,100.440,27.461,1069.408738
14 Sep 2023 19:37:02.000,98.523,26.932,1083.638664
14 Sep 2023 19:37:07.000,96.675,26.383,1098.795472
14 Sep 2023 19:37:12.000,94.896,25.818,1114.840981
14 Sep 2023 19:37:17.000,93.186,25.242,1131.736991
14 Sep 2023 19:37:22.000,91.544,24.655,1149.445567
14 Sep 2023 19:37:27.000,89.968,24.062,1167.929305
14 Sep 2023 19:37:32.000,88.457,23.464,1187.151522
14 Sep 2023 19:37:37.000,87.009,22.864,1207.076457
14 Sep 2023 19:37:42.000,85.621,22.264,1227.669376
14 Sep 2023 19:37:47.000,84.292,21.665,1248.896710
14 Sep 2023 19:37:52.000,83.019,21.068,1270.726120
14 Sep 2023 19:37:57.000,81.799,20.476,1293.126548
14 Sep 2023 19:38:02.000,80.632,19.888,1316.068255
14 Sep 2023 19:38:07.000,79.513,19.306,1339.522836
14 Sep 2023 19:38:12.000,78.442,18.731,1363.463213
14 Sep 2023 19:38:17.000,77.415,18.164,1387.863621
14 Sep 2023 19:38:22.000,76.431,17.603,1412.699586
14 Sep 2023 19:38:27.000,75.488,17.051,1437.947888
14 Sep 2023 19:38:32.000,74.583,16.508,1463.586522
14 Sep 2023 19:38:37.000,73.715,15.972,1489.594666
14 Sep 2023 19:38:42.000,72.882,15.446,1515.952611
14 Sep 2023 19:38:47.000,72.082,14.928,1542.641735
14 Sep 2023 19:38:52.000,71.314,14.419,1569.644441
14 Sep 2023 19:38:57.000,70.576,13.918,1596.944107
14 Sep 2023 19:39:02.000,69.866,13.426,1624.525040
14 Sep 2023 19:39:07.000,69.183,12.943,1652.372426
14 Sep 2023 19:39:12.000,68.526,12.468,1680.472276
14 Sep 2023 19:39:17.000,67.894,12.002,1708.811396
14 Sep 2023 19:39:22.000,67.285,11.543,1737.377623
14 Sep 2023 19:39:27.000,66.698,11.093,1766.158591
14 Sep 2023 19:39:32.000,66.132,10.650,1795.143485
14 Sep 2023 19:39:37.000,65.586,10.215,1824.321821
14 Sep 2023 19:39:42.000,65.060,9.788,1853.683678
14 Sep 2023 19:39:47.000,64.551,9.367,1883.219692
14 Sep 2023 19:39:52.000,64.060,8.954,1912.921005
14 Sep 2023 19:39:57.000,63.586,8.548,1942.779243
14 Sep 2023 19:40:02.000,63.127,8.148,1972.786480
14 Sep 2023 19:40:07.000,62.684,7.754,2002.935216
14 Sep 2023 19:40:12.000,62.255,7.367,2033.218349
14 Sep 2023 19:40:17.000,61.839,6.986,2063.629148
14 Sep 2023 19:40:22.000,61.437,6.611,2094.161236
14 Sep 2023 19:40:27.000,61.048,6.241,2124.808564
14 Sep 2023 19:40:32.000,60.670,5.878,2155.565390
14 Sep 2023 19:40:37.000,60.305,5.519,2186.426270
14 Sep 2023 19:40:42.000,59.950,5.166,2217.386028
14 Sep 2023 19:40:47.000,59.605,4.817,2248.439741
14 Sep 2023 19:40:52.000,59.271,4.474,2279.582739
14 Sep 2023 19:40:57.000,58.947,4.135,2310.810569
14 Sep 2023 19:41:02.000,58.632,3.801,2342.118992
14 Sep 2023 19:41:07.000,58.326,3.471,2373.503980
14 Sep 2023 19:41:12.000,58.029,3.145,2404.961681
14 Sep 2023 19:41:17.000,57.740,2.824,2436.488436
14 Sep 2023 19:41:22.000,57.458,2.507,2468.080740
14 Sep 2023 19:41:27.000,57.185,2.193,2499.735258
14 Sep 2023 19:41:32.000,56.919,1.883,2531.448795
14 Sep 2023 19:41:37.000,56.659,1.577,2563.218306
14 Sep 2023 19:41:42.000,56.407,1.275,2595.040871
14 Sep 2023 19:41:47.000,56.161,0.976,2626.913700
14 Sep 2023 19:41:52.000,55.922,0.680,2658.834127
14 Sep 2023 19:41:57.000,55.689,0.388,2690.799584
14 Sep 2023 19:42:02.000,55.461,0.098,2722.807622
14 Sep 2023 19:42:03.707,55.385,0.000,2733.746992
14 Sep 2023 21:09:30.105,249.164,0.000,2722.900794
14 Sep 2023 21:09:35.000,249.416,0.281,2691.963767
14 Sep 2023 21:09:40.000,249.678,0.570,2660.407485
14 Sep 2023 21:09:45.000,249.947,0.863,2628.898349
14 Sep 2023 21:09:50.000,250.222,1.159,2597.438921
14 Sep 2023 21:09:55.000,250.503,1.458,2566.031886
14 Sep 2023 21:10:00.000,250.792,1.760,2534.680032
14 Sep 2023 21:10:05.000,251.087,2.066,2503.386285
14 Sep 2023 21:10:10.000,251.390,2.376,2472.153693
14 Sep 2023 21:10:15.000,251.700,2.689,2440.985441
14 Sep 2023 21:10:20.000,252.018,3.007,2409.884873
14 Sep 2023 21:10:25.000,252.345,3.328,2378.855474
14 Sep 2023 21:10:30.000,252.680,3.654,2347.900907
14 Sep 2023 21:10:35.000,253.024,3.983,2317.025001
14 Sep 2023 21:10:40.000,253.377,4.317,2286.231774
14 Sep 2023 21:10:45.000,253.740,4.656,2255.525433
14 Sep 2023 21:10:50.000,254.114,4.999,2224.910410
14 Sep 2023 21:10:55.000,254.497,5.347,2194.391344
14 Sep 2023 21:11:00.000,254.892,5.700,2163.973112
14 Sep 2023 21:11:05.000,255.298,6.058,2133.660842
14 Sep 2023 21:11:10.000,255.716,6.422,2103.459923
14 Sep 2023 21:11:15.000,256.146,6.791,2073.376036
14 Sep 2023 21:11:20.000,256.589,7.165,2043.415150
14 Sep 2023 21:11:25.000,257.046,7.545,2013.583556
14 Sep 2023 21:11:30.000,257.517,7.931,1983.887881
14 Sep 2023 21:11:35.000,258.003,8.324,1954.335117
14 Sep 2023 21:11:40.000,258.505,8.722,1924.932626
14 Sep 2023 21:11:45.000,259.023,9.127,1895.688185
14 Sep 2023 21:11:50.000,259.558,9.539,1866.609999
14 Sep 2023 21:11:55.000,260.111,9.957,1837.706737
14 Sep 2023 21:12:00.000,260.682,10.383,1808.987540
14 Sep 2023 21:12:05.000,261.273,10.815,1780.462081
14 Sep 2023 21:12:10.000,261.885,11.255,1752.140578
14 Sep 2023 21:12:15.000,262.518,11.702,1724.033828
14 Sep 2023 21:12:20.000,263.174,12.157,1696.153243
14 Sep 2023 21:12:25.000,263.853,12.619,1668.510901
14 Sep 2023 21:12:30.000,264.558,13.090,1641.119563
14 Sep 2023 21:12:35.000,265.288,13.568,1613.992728
14 Sep 2023 21:12:40.000,266.046,14.054,1587.144666
14 Sep 2023 21:12:45.000,266.833,14.548,1560.590468
14 Sep 2023 21:12:50.000,267.651,15.051,1534.346081
14 Sep 2023 21:12:55.000,268.500,15.561,1508.428358
14 Sep 2023 21:13:00.000,269.383,16.079,1482.855105
14 Sep 2023 21:13:05.000,270.300,16.605,1457.645104
14 Sep 2023 21:13:10.000,271.255,17.138,1432.818188
14 Sep 2023 21:13:15.000,272.248,17.678,1408.395249
14 Sep 2023 21:13:20.000,273.281,18.226,1384.398292
14 Sep 2023 21:13:25.000,274.357,18.780,1360.850466
14 Sep 2023 21:13:30.000,275.478,19.339,1337.776085
14 Sep 2023 21:13:35.000,276.645,19.904,1315.200653
