"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
14 Sep 2023 14:22:34.000,115.797,2.949,2402.691943
14 Sep 2023 14:22:39.000,114.928,2.932,2404.522521
14 Sep 2023 14:22:44.000,114.060,2.910,2406.838708
14 Sep 2023 14:22:49.000,113.194,2.882,2409.639129
14 Sep 2023 14:22:54.000,112.331,2.851,2412.922104
14 Sep 2023 14:22:59.000,111.470,2.814,2416.685660
14 Sep 2023 14:23:04.000,110.612,2.772,2420.927535
14 Sep 2023 14:23:09.000,109.757,2.726,2425.645183
14 Sep 2023 14:23:14.000,108.906,2.675,2430.835791
14 Sep 2023 14:23:19.000,108.059,2.619,2436.496269
14 Sep 2023 14:23:24.000,107.216,2.559,2442.623276
14 Sep 2023 14:23:29.000,106.377,2.495,2449.213224
14 Sep 2023 14:23:34.000,105.544,2.426,2456.262279
14 Sep 2023 14:23:39.000,104.715,2.352,2463.766392
14 Sep 2023 14:23:44.000,103.892,2.275,2471.721282
14 Sep 2023 14:23:49.000,103.074,2.193,2480.122476
14 Sep 2023 14:23:54.000,102.262,2.107,2488.965293
14 Sep 2023 14:23:59.000,101.456,2.018,2498.244878
14 Sep 2023 14:24:04.000,100.657,1.924,2507.956202
14 Sep 2023 14:24:09.000,99.863,1.827,2518.094071
14 Sep 2023 14:24:14.000,99.077,1.726,2528.653158
14 Sep 2023 14:24:19.000,98.297,1.622,2539.627982
14 Sep 2023 14:24:24.000,97.525,1.514,2551.012954
14 Sep 2023 14:24:29.000,96.759,1.402,2562.802358
14 Sep 2023 14:24:34.000,96.001,1.288,2574.990387
14 Sep 2023 14:24:39.000,95.251,1.170,2587.571143
14 Sep 2023 14:24:44.000,94.508,1.049,2600.538644
14 Sep 2023 14:24:49.000,93.772,0.926,2613.886852
14 Sep 2023 14:24:54.000,93.044,0.799,2627.609657
14 Sep 2023 14:24:59.000,92.324,0.670,2641.700916
14 Sep 2023 14:25:04.000,91.612,0.538,2656.154603
14 Sep 2023 14:25:09.000,90.908,0.404,2670.964177
14 Sep 2023 14:25:14.000,90.212,0.267,2686.123567
14 Sep 2023 14:25:19.000,89.524,0.128,2701.626532
14 Sep 2023 14:25:23.537,88.907,0.000,2715.986075
14 Sep 2023 15:54:51.324,211.269,0.000,2704.869533
14 Sep 2023 15:54:56.000,211.155,0.281,2673.871260
14 Sep 2023 15:55:01.000,211.030,0.586,2640.738753
14 Sep 2023 15:55:06.000,210.901,0.894,2607.620325
14 Sep 2023 15:55:11.000,210.770,1.206,2574.517473
14 Sep 2023 15:55:16.000,210.634,1.522,2541.431760
14 Sep 2023 15:55:21.000,210.495,1.843,2508.364819
14 Sep 2023 15:55:26.000,210.352,2.168,2475.318356
14 Sep 2023 15:55:31.000,210.205,2.497,2442.294155
14 Sep 2023 15:55:36.000,210.053,2.831,2409.294085
14 Sep 2023 15:55:41.000,209.898,3.171,2376.320104
14 Sep 2023 15:55:46.000,209.737,3.515,2343.374266
14 Sep 2023 15:55:51.000,209.572,3.865,2310.458727
14 Sep 2023 15:55:56.000,209.401,4.221,2277.575750
14 Sep 2023 15:56:01.000,209.225,4.582,2244.727717
14 Sep 2023 15:56:06.000,209.044,4.950,2211.917135
14 Sep 2023 15:56:11.000,208.856,5.324,2179.146644
14 Sep 2023 15:56:16.000,208.663,5.704,2146.419029
14 Sep 2023 15:56:21.000,208.463,6.092,2113.737229
14 Sep 2023 15:56:26.000,208.256,6.487,2081.104347
14 Sep 2023 15:56:31.000,208.042,6.889,2048.523668
14 Sep 2023 15:56:36.000,207.820,7.299,2015.998665
14 Sep 2023 15:56:41.000,207.591,7.717,1983.533021
14 Sep 2023 15:56:46.000,207.353,8.144,1951.130639
14 Sep 2023 15:56:51.000,207.106,8.580,1918.795663
14 Sep 2023 15:56:56.000,206.850,9.026,1886.532499
14 Sep 2023 15:57:01.000,206.585,9.481,1854.345831
14 Sep 2023 15:57:06.000,206.309,9.947,1822.240649
14 Sep 2023 15:57:11.000,206.021,10.423,1790.222266
14 Sep 2023 15:57:16.000,205.723,10.911,1758.296356
14 Sep 2023 15:57:21.000,205.411,11.411,1726.468980
14 Sep 2023 15:57:26.000,205.087,11.923,1694.746611
14 Sep 2023 15:57:31.000,204.749,12.449,1663.136184
14 Sep 2023 15:57:36.000,204.395,12.988,1631.645123
14 Sep 2023 15:57:41.000,204.026,13.541,1600.281395
14 Sep 2023 15:57:46.000,203.640,14.110,1569.053547
14 Sep 2023 15:57:51.000,203.236,14.695,1537.970769
14 Sep 2023 15:57:56.000,202.813,15.297,1507.042943
14 Sep 2023 15:58:01.000,202.369,15.916,1476.280711
14 Sep 2023 15:58:06.000,201.903,16.553,1445.695543
14 Sep 2023 15:58:11.000,201.413,17.210,1415.299811
14 Sep 2023 15:58:16.000,200.898,17.888,1385.106875
14 Sep 2023 15:58:21.000,200.355,18.587,1355.131175
14 Sep 2023 15:58:26.000,199.782,19.309,1325.388327
14 Sep 2023 15:58:31.000,199.177,20.054,1295.895235
14 Sep 2023 15:58:36.000,198.538,20.823,1266.670210
14 Sep 2023 15:58:41.000,197.861,21.619,1237.733099
14 Sep 2023 15:58:46.000,197.143,22.442,1209.105422
14 Sep 2023 15:58:51.000,196.381,23.293,1180.810525
14 Sep 2023 15:58:56.000,195.571,24.173,1152.873743
14 Sep 2023 15:59:01.000,194.708,25.083,1125.322568
14 Sep 2023 15:59:06.000,193.788,26.025,1098.186834
14 Sep 2023 15:59:11.000,192.805,27.000,1071.498904
14 Sep 2023 15:59:16.000,191.753,28.007,1045.293862
14 Sep 2023 15:59:21.000,190.626,29.048,1019.609714
14 Sep 2023 15:59:26.000,189.416,30.122,994.487577
14 Sep 2023 15:59:31.000,188.115,31.230,969.971861
14 Sep 2023 15:59:36.000,186.713,32.371,946.110432
14 Sep 2023 15:59:41.000,185.201,33.543,922.954742
14 Sep 2023 15:59:46.000,183.568,34.745,900.559917
14 Sep 2023 15:59:51.000,181.801,35.973,878.984775
14 Sep 2023 15:59:56.000,179.887,37.222,858.291771
14 Sep 2023 16:00:01.000,177.811,38.488,838.546825
14 Sep 2023 16:00:06.000,175.559,39.762,819.819027
14 Sep 2023 16:00:11.000,173.116,41.036,802.180171
14 Sep 2023 16:00:16.000,170.465,42.297,785.704124
14 Sep 2023 16:00:21.000,167.592,43.533,770.465976
14 Sep 2023 16:00:26.000,164.485,44.726,756.540984
14 Sep 2023 16:00:31.000,161.135,45.859,744.003296
14 Sep 2023 16:00:36.000,157.537,46.912,732.924486
14 Sep 2023 16:00:41.000,153.694,47.862,723.371918
14 Sep 2023 16:00:46.000,149.620,48.687,715.407018
14 Sep 2023 16:00:51.000,145.337,49.366,709.083531
14 Sep 2023 16:00:56.000,140.880,49.879,704.445854
14 Sep 2023 16:01:01.000,136.295,50.210,701.527556
14 Sep 2023 16:01:06.000,131.638,50.350,700.350270
14 Sep 2023 16:01:11.000,126.968,50.292,700.922786
14 Sep 2023 16:01:16.000,122.348,50.039,703.240828
14 Sep 2023 16:01:21.000,117.835,49.600,707.287184
14 Sep 2023 16:01:26.000,113.480,48.989,713.032335
14 Sep 2023 16:01:31.000,109.321,48.223,720.435489
14 Sep 2023 16:01:36.000,105.386,47.325,729.445983
14 Sep 2023 16:01:41.000,101.693,46.315,740.004862
14 Sep 2023 16:01:46.000,98.246,45.215,752.046640
14 Sep 2023 16:01:51.000,95.046,44.048,765.501013
14 Sep 2023 16:01:56.000,92.084,42.832,780.294566
14 Sep 2023 16:02:01.000,89.349,41.584,796.352270
14 Sep 2023 16:02:06.000,86.828,40.319,813.598853
14 Sep 2023 16:02:11.000,84.504,39.048,831.959923
14 Sep 2023 16:02:16.000,82.363,37.783,851.362887
14 Sep 2023 16:02:21.000,80.389,36.531,871.737655
14 Sep 2023 16:02:26.000,78.567,35.298,893.017172
14 Sep 2023 16:02:31.000,76.885,34.090,915.137757
14 Sep 2023 16:02:36.000,75.329,32.910,938.039316
14 Sep 2023 16:02:41.000,73.887,31.760,961.665447
14 Sep 2023 16:02:46.000,72.550,30.643,985.963426
14 Sep 2023 16:02:51.000,71.307,29.558,1010.884156
14 Sep 2023 16:02:56.000,70.151,28.508,1036.382052
14 Sep 2023 16:03:01.000,69.072,27.490,1062.414868
14 Sep 2023 16:03:06.000,68.065,26.506,1088.943549
14 Sep 2023 16:03:11.000,67.124,25.554,1115.932011
14 Sep 2023 16:03:16.000,66.241,24.634,1143.346973
14 Sep 2023 16:03:21.000,65.414,23.744,1171.158043
14 Sep 2023 16:03:26.000,64.636,22.884,1199.336350
14 Sep 2023 16:03:31.000,63.904,22.053,1227.856122
14 Sep 2023 16:03:36.000,63.214,21.249,1256.693342
14 Sep 2023 16:03:41.000,62.564,20.471,1285.825874
14 Sep 2023 16:03:46.000,61.949,19.718,1315.233314
14 Sep 2023 16:03:51.000,61.367,18.989,1344.896828
14 Sep 2023 16:03:56.000,60.816,18.283,1374.799041
14 Sep 2023 16:04:01.000,60.293,17.598,1404.923903
14 Sep 2023 16:04:06.000,59.797,16.935,1435.256582
14 Sep 2023 16:04:11.000,59.325,16.291,1465.783352
14 Sep 2023 16:04:16.000,58.876,15.666,1496.491508
14 Sep 2023 16:04:21.000,58.449,15.059,1527.369283
14 Sep 2023 16:04:26.000,58.041,14.469,1558.405754
14 Sep 2023 16:04:31.000,57.652,13.895,1589.590782
14 Sep 2023 16:04:36.000,57.280,13.336,1620.914950
14 Sep 2023 16:04:41.000,56.925,12.792,1652.369490
14 Sep 2023 16:04:46.000,56.585,12.263,1683.946249
14 Sep 2023 16:04:51.000,56.260,11.746,1715.637612
14 Sep 2023 16:04:56.000,55.948,11.242,1747.436489
14 Sep 2023 16:05:01.000,55.649,10.751,1779.336245
14 Sep 2023 16:05:06.000,55.362,10.270,1811.330686
14 Sep 2023 16:05:11.000,55.086,9.801,1843.414012
14 Sep 2023 16:05:16.000,54.821,9.343,1875.580784
14 Sep 2023 16:05:21.000,54.566,8.894,1907.825906
14 Sep 2023 16:05:26.000,54.321,8.455,1940.144597
14 Sep 2023 16:05:31.000,54.084,8.025,1972.532352
14 Sep 2023 16:05:36.000,53.857,7.604,2004.984946
14 Sep 2023 16:05:41.000,53.638,7.191,2037.498393
14 Sep 2023 16:05:46.000,53.426,6.786,2070.068940
14 Sep 2023 16:05:51.000,53.222,6.389,2102.693044
14 Sep 2023 16:05:56.000,53.025,5.999,2135.367361
14 Sep 2023 16:06:01.000,52.834,5.617,2168.088724
14 Sep 2023 16:06:06.000,52.650,5.241,2200.854142
14 Sep 2023 16:06:11.000,52.472,4.871,2233.660781
14 Sep 2023 16:06:16.000,52.300,4.508,2266.505955
14 Sep 2023 16:06:21.000,52.133,4.150,2299.387112
14 Sep 2023 16:06:26.000,51.972,3.798,2332.301833
14 Sep 2023 16:06:31.000,51.816,3.452,2365.247815
14 Sep 2023 16:06:36.000,51.664,3.111,2398.222867
14 Sep 2023 16:06:41.000,51.517,2.775,2431.224905
14 Sep 2023 16:06:46.000,51.375,2.444,2464.251939
14 Sep 2023 16:06:51.000,51.237,2.117,2497.302075
14 Sep 2023 16:06:56.000,51.103,1.795,2530.373500
14 Sep 2023 16:07:01.000,50.973,1.478,2563.464485
14 Sep 2023 16:07:06.000,50.847,1.164,2596.573375
14 Sep 2023 16:07:11.000,50.724,0.855,2629.698586
14 Sep 2023 16:07:16.000,50.605,0.550,2662.838600
14 Sep 2023 16:07:21.000,50.489,0.248,2695.991963
14 Sep 2023 16:07:25.151,50.396,0.000,2723.525151
14 Sep 2023 17:35:04.826,259.167,0.000,2713.331464
14 Sep 2023 17:35:09.000,259.452,0.228,2688.210869
14 Sep 2023 17:35:14.000,259.800,0.503,2658.188762
14 Sep 2023 17:35:19.000,260.156,0.780,2628.248578
14 Sep 2023 17:35:24.000,260.520,1.059,2598.393946
14 Sep 2023 17:35:29.000,260.892,1.342,2568.628644
14 Sep 2023 17:35:34.000,261.273,1.627,2538.956607
14 Sep 2023 17:35:39.000,261.663,1.914,2509.381931
14 Sep 2023 17:35:44.000,262.062,2.204,2479.908885
14 Sep 2023 17:35:49.000,262.470,2.497,2450.541920
14 Sep 2023 17:35:54.000,262.888,2.793,2421.285678
14 Sep 2023 17:35:59.000,263.316,3.092,2392.144989
14 Sep 2023 17:36:04.000,263.755,3.394,2363.124904
14 Sep 2023 17:36:09.000,264.205,3.699,2334.230690
14 Sep 2023 17:36:14.000,264.666,4.007,2305.467845
14 Sep 2023 17:36:19.000,265.138,4.318,2276.842102
14 Sep 2023 17:36:24.000,265.623,4.632,2248.359460
14 Sep 2023 17:36:29.000,266.121,4.949,2220.026170
14 Sep 2023 17:36:34.000,266.631,5.270,2191.848777
14 Sep 2023 17:36:39.000,267.155,5.594,2163.834106
14 Sep 2023 17:36:44.000,267.692,5.921,2135.989303
14 Sep 2023 17:36:49.000,268.245,6.252,2108.321824
14 Sep 2023 17:36:54.000,268.812,6.586,2080.839469
14 Sep 2023 17:36:59.000,269.395,6.924,2053.550388
14 Sep 2023 17:37:04.000,269.994,7.265,2026.463100
14 Sep 2023 17:37:09.000,270.610,7.610,1999.586520
14 Sep 2023 17:37:14.000,271.243,7.958,1972.929960
14 Sep 2023 17:37:19.000,271.894,8.309,1946.503144
14 Sep 2023 17:37:24.000,272.564,8.664,1920.316247
14 Sep 2023 17:37:29.000,273.254,9.022,1894.379899
14 Sep 2023 17:37:34.000,273.963,9.384,1868.705206
14 Sep 2023 17:37:39.000,274.693,9.749,1843.303758
14 Sep 2023 17:37:44.000,275.445,10.117,1818.187668
14 Sep 2023 17:37:49.000,276.219,10.488,1793.369566
14 Sep 2023 17:37:54.000,277.017,10.862,1768.862637
14 Sep 2023 17:37:59.000,277.838,11.239,1744.680618
14 Sep 2023 17:38:04.000,278.684,11.618,1720.837823
14 Sep 2023 17:38:09.000,279.556,11.999,1697.349154
14 Sep 2023 17:38:14.000,280.454,12.383,1674.230114
14 Sep 2023 17:38:19.000,281.379,12.769,1651.496812
14 Sep 2023 17:38:24.000,282.332,13.155,1629.165962
14 Sep 2023 17:38:29.000,283.315,13.543,1607.254908
14 Sep 2023 17:38:34.000,284.327,13.932,1585.781595
14 Sep 2023 17:38:39.000,285.370,14.320,1564.764575
14 Sep 2023 17:38:44.000,286.444,14.709,1544.223012
14 Sep 2023 17:38:49.000,287.550,15.096,1524.176626
14 Sep 2023 17:38:54.000,288.689,15.481,1504.645703
14 Sep 2023 17:38:59.000,289.862,15.864,1485.651053
14 Sep 2023 17:39:04.000,291.068,16.244,1467.213958
14 Sep 2023 17:39:09.000,292.310,16.620,1449.356147
14 Sep 2023 17:39:14.000,293.586,16.991,1432.099717
14 Sep 2023 17:39:19.000,294.898,17.356,1415.467065
14 Sep 2023 17:39:24.000,296.245,17.714,1399.480827
14 Sep 2023 17:39:29.000,297.628,18.064,1384.163774
14 Sep 2023 17:39:34.000,299.046,18.404,1369.538709
14 Sep 2023 17:39:39.000,300.499,18.734,1355.628359
14 Sep 2023 17:39:44.000,301.987,19.053,1342.455256
14 Sep 2023 17:39:49.000,303.509,19.358,1330.041592
14 Sep 2023 17:39:54.000,305.064,19.649,1318.409088
14 Sep 2023 17:39:59.000,306.652,19.924,1307.578836
14 Sep 2023 17:40:04.000,308.270,20.182,1297.571147
14 Sep 2023 17:40:09.000,309.917,20.422,1288.405391
14 Sep 2023 17:40:14.000,311.591,20.643,1280.099825
14 Sep 2023 17:40:19.000,313.290,20.842,1272.671443
14 Sep 2023 17:40:24.000,315.012,21.020,1266.135804
14 Sep 2023 17:40:29.000,316.755,21.174,1260.506901
14 Sep 2023 17:40:34.000,318.515,21.305,1255.797002
14 Sep 2023 17:40:39.000,320.290,21.411,1252.016522
14 Sep 2023 17:40:44.000,322.077,21.491,1249.173930
14 Sep 2023 17:40:49.000,323.871,21.546,1247.275632
14 Sep 2023 17:40:54.000,325.671,21.574,1246.325919
14 Sep 2023 17:40:59.000,327.473,21.576,1246.326896
14 Sep 2023 17:41:04.000,329.273,21.552,1247.278503
14 Sep 2023 17:41:09.000,331.068,21.501,1249.178445
14 Sep 2023 17:41:14.000,332.855,21.424,1252.022277
14 Sep 2023 17:41:19.000,334.630,21.322,1255.803428
14 Sep 2023 17:41:24.000,336.390,21.195,1260.513282
14 Sep 2023 17:41:29.000,338.133,21.044,1266.141266
14 Sep 2023 17:41:34.000,339.856,20.870,1272.674972
14 Sep 2023 17:41:39.000,341.556,20.674,1280.100278
14 Sep 2023 17:41:44.000,343.231,20.457,1288.401486
14 Sep 2023 17:41:49.000,344.879,20.221,1297.561489
14 Sep 2023 17:41:54.000,346.498,19.966,1307.561912
14 Sep 2023 17:41:59.000,348.086,19.694,1318.383288
14 Sep 2023 17:42:04.000,349.642,19.406,1330.005209
14 Sep 2023 17:42:09.000,351.165,19.104,1342.406499
14 Sep 2023 17:42:14.000,352.654,18.789,1355.565359
14 Sep 2023 17:42:19.000,354.109,18.462,1369.459525
14 Sep 2023 17:42:24.000,355.528,18.124,1384.066409
14 Sep 2023 17:42:29.000,356.912,17.778,1399.363228
14 Sep 2023 17:42:34.000,358.261,17.422,1415.327132
14 Sep 2023 17:42:39.000,359.574,17.060,1431.935313
14 Sep 2023 17:42:44.000,0.852,16.692,1449.165105
14 Sep 2023 17:42:49.000,2.094,16.319,1466.994077
14 Sep 2023 17:42:54.000,3.303,15.942,1485.400110
14 Sep 2023 17:42:59.000,4.477,15.561,1504.361463
14 Sep 2023 17:43:04.000,5.618,15.178,1523.856834
14 Sep 2023 17:43:09.000,6.726,14.794,1543.865409
14 Sep 2023 17:43:14.000,7.802,14.408,1564.366897
14 Sep 2023 17:43:19.000,8.847,14.021,1585.341563
14 Sep 2023 17:43:24.000,9.861,13.635,1606.770257
14 Sep 2023 17:43:29.000,10.846,13.249,1628.634421
14 Sep 2023 17:43:34.000,11.801,12.865,1650.916113
14 Sep 2023 17:43:39.000,12.729,12.481,1673.598000
14 Sep 2023 17:43:44.000,13.629,12.100,1696.663367
14 Sep 2023 17:43:49.000,14.503,11.720,1720.096117
14 Sep 2023 17:43:54.000,15.352,11.342,1743.880756
14 Sep 2023 17:43:59.000,16.175,10.968,1768.002392
14 Sep 2023 17:44:04.000,16.975,10.595,1792.446721
14 Sep 2023 17:44:09.000,17.752,10.226,1817.200014
14 Sep 2023 17:44:14.000,18.507,9.860,1842.249103
14 Sep 2023 17:44:19.000,19.240,9.497,1867.581363
14 Sep 2023 17:44:24.000,19.952,9.137,1893.184701
14 Sep 2023 17:44:29.000,20.644,8.780,1919.047531
14 Sep 2023 17:44:34.000,21.317,8.426,1945.158762
14 Sep 2023 17:44:39.000,21.972,8.077,1971.507780
14 Sep 2023 17:44:44.000,22.608,7.730,1998.084422
14 Sep 2023 17:44:49.000,23.227,7.387,2024.878969
14 Sep 2023 17:44:54.000,23.830,7.047,2051.882121
14 Sep 2023 17:44:59.000,24.416,6.711,2079.084984
14 Sep 2023 17:45:04.000,24.987,6.378,2106.479047
14 Sep 2023 17:45:09.000,25.542,6.049,2134.056171
14 Sep 2023 17:45:14.000,26.084,5.723,2161.808566
14 Sep 2023 17:45:19.000,26.611,5.400,2189.728787
14 Sep 2023 17:45:24.000,27.125,5.081,2217.809704
14 Sep 2023 17:45:29.000,27.626,4.764,2246.044496
14 Sep 2023 17:45:34.000,28.115,4.452,2274.426638
14 Sep 2023 17:45:39.000,28.592,4.142,2302.949881
14 Sep 2023 17:45:44.000,29.056,3.835,2331.608243
14 Sep 2023 17:45:49.000,29.510,3.531,2360.395995
14 Sep 2023 17:45:54.000,29.953,3.231,2389.307655
14 Sep 2023 17:45:59.000,30.386,2.933,2418.337963
14 Sep 2023 17:46:04.000,30.808,2.639,2447.481883
14 Sep 2023 17:46:09.000,31.221,2.347,2476.734589
14 Sep 2023 17:46:14.000,31.624,2.057,2506.091449
14 Sep 2023 17:46:19.000,32.018,1.771,2535.548024
14 Sep 2023 17:46:24.000,32.404,1.487,2565.100055
14 Sep 2023 17:46:29.000,32.781,1.206,2594.743453
14 Sep 2023 17:46:34.000,33.149,0.928,2624.474294
14 Sep 2023 17:46:39.000,33.510,0.652,2654.288812
14 Sep 2023 17:46:44.000,33.863,0.378,2684.183381
14 Sep 2023 17:46:49.000,34.209,0.107,2714.154524
14 Sep 2023 17:46:50.977,34.344,0.000,2726.026789
14 Sep 2023 19:17:40.940,304.132,0.000,2722.495792
14 Sep 2023 19:17:45.000,304.620,0.153,2705.519934
14 Sep 2023 19:17:50.000,305.229,0.342,2684.835795
14 Sep 2023 19:17:55.000,305.848,0.529,2664.399956
14 Sep 2023 19:18:00.000,306.476,0.716,2644.218702
14 Sep 2023 19:18:05.000,307.113,0.901,2624.298422
14 Sep 2023 19:18:10.000,307.759,1.086,2604.645616
14 Sep 2023 19:18:15.000,308.416,1.269,2585.266881
14 Sep 2023 19:18:20.000,309.082,1.451,2566.168924
14 Sep 2023 19:18:25.000,309.757,1.632,2547.358541
14 Sep 2023 19:18:30.000,310.443,1.812,2528.842633
14 Sep 2023 19:18:35.000,311.139,1.990,2510.628184
14 Sep 2023 19:18:40.000,311.844,2.166,2492.722262
14 Sep 2023 19:18:45.000,312.560,2.341,2475.132017
14 Sep 2023 19:18:50.000,313.285,2.514,2457.864671
14 Sep 2023 19:18:55.000,314.021,2.684,2440.927515
14 Sep 2023 19:19:00.000,314.767,2.853,2424.327889
14 Sep 2023 19:19:05.000,315.523,3.020,2408.073194
14 Sep 2023 19:19:10.000,316.289,3.184,2392.170870
14 Sep 2023 19:19:15.000,317.066,3.346,2376.628387
14 Sep 2023 19:19:20.000,317.852,3.505,2361.453236
14 Sep 2023 19:19:25.000,318.649,3.661,2346.652922
14 Sep 2023 19:19:30.000,319.455,3.814,2332.234949
14 Sep 2023 19:19:35.000,320.272,3.965,2318.206806
14 Sep 2023 19:19:40.000,321.099,4.112,2304.575962
14 Sep 2023 19:19:45.000,321.935,4.256,2291.349836
14 Sep 2023 19:19:50.000,322.781,4.396,2278.535806
14 Sep 2023 19:19:55.000,323.636,4.533,2266.141169
14 Sep 2023 19:20:00.000,324.501,4.665,2254.173151
14 Sep 2023 19:20:05.000,325.375,4.794,2242.638869
14 Sep 2023 19:20:10.000,326.259,4.919,2231.545327
14 Sep 2023 19:20:15.000,327.150,5.039,2220.899393
14 Sep 2023 19:20:20.000,328.051,5.155,2210.707790
14 Sep 2023 19:20:25.000,328.960,5.267,2200.977067
14 Sep 2023 19:20:30.000,329.877,5.373,2191.713596
14 Sep 2023 19:20:35.000,330.801,5.475,2182.923539
14 Sep 2023 19:20:40.000,331.733,5.572,2174.612839
14 Sep 2023 19:20:45.000,332.672,5.663,2166.787206
14 Sep 2023 19:20:50.000,333.618,5.749,2159.452085
14 Sep 2023 19:20:55.000,334.571,5.830,2152.612659
14 Sep 2023 19:21:00.000,335.529,5.905,2146.273813
14 Sep 2023 19:21:05.000,336.493,5.975,2140.440136
14 Sep 2023 19:21:10.000,337.462,6.038,2135.115891
14 Sep 2023 19:21:15.000,338.436,6.096,2130.305005
14 Sep 2023 19:21:20.000,339.414,6.148,2126.011061
14 Sep 2023 19:21:25.000,340.396,6.194,2122.237279
14 Sep 2023 19:21:30.000,341.381,6.233,2118.986507
14 Sep 2023 19:21:35.000,342.369,6.266,2116.261208
14 Sep 2023 19:21:40.000,343.360,6.293,2114.063455
14 Sep 2023 19:21:45.000,344.352,6.314,2112.394921
14 Sep 2023 19:21:50.000,345.346,6.328,2111.256874
14 Sep 2023 19:21:55.000,346.340,6.336,2110.650170
14 Sep 2023 19:22:00.000,347.335,6.337,2110.575250
14 Sep 2023 19:22:05.000,348.330,6.332,2111.032141
14 Sep 2023 19:22:10.000,349.324,6.321,2112.020455
14 Sep 2023 19:22:15.000,350.317,6.303,2113.539386
14 Sep 2023 19:22:20.000,351.308,6.279,2115.587722
14 Sep 2023 19:22:25.000,352.297,6.249,2118.163840
14 Sep 2023 19:22:30.000,353.283,6.212,2121.265716
14 Sep 2023 19:22:35.000,354.266,6.169,2124.890935
14 Sep 2023 19:22:40.000,355.245,6.120,2129.036697
14 Sep 2023 19:22:45.000,356.220,6.065,2133.699825
14 Sep 2023 19:22:50.000,357.191,6.004,2138.876781
14 Sep 2023 19:22:55.000,358.156,5.937,2144.563677
14 Sep 2023 19:23:00.000,359.116,5.865,2150.756286
14 Sep 2023 19:23:05.000,0.070,5.787,2157.450059
14 Sep 2023 19:23:10.000,1.018,5.703,2164.640139
14 Sep 2023 19:23:15.000,1.959,5.614,2172.321378
14 Sep 2023 19:23:20.000,2.893,5.520,2180.488352
14 Sep 2023 19:23:25.000,3.820,5.420,2189.135378
14 Sep 2023 19:23:30.000,4.739,5.316,2198.256630
14 Sep 2023 19:23:35.000,5.650,5.207,2207.845774
14 Sep 2023 19:23:40.000,6.553,5.093,2217.896549
14 Sep 2023 19:23:45.000,7.448,4.975,2228.402415
14 Sep 2023 19:23:50.000,8.333,4.853,2239.356659
14 Sep 2023 19:23:55.000,9.210,4.726,2250.752419
14 Sep 2023 19:24:00.000,10.078,4.595,2262.582692
14 Sep 2023 19:24:05.000,10.936,4.461,2274.840361
14 Sep 2023 19:24:10.000,11.785,4.323,2287.518204
14 Sep 2023 19:24:15.000,12.624,4.181,2300.608911
