"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
14 Sep 2023 19:16:33.000,235.835,1.213,2577.020363
14 Sep 2023 19:16:38.000,235.923,1.532,2543.674656
14 Sep 2023 19:16:43.000,236.012,1.855,2510.338491
14 Sep 2023 19:16:48.000,236.104,2.183,2477.013189
14 Sep 2023 19:16:53.000,236.198,2.516,2443.700119
14 Sep 2023 19:16:58.000,236.295,2.853,2410.400716
14 Sep 2023 19:17:03.000,236.394,3.196,2377.116481
14 Sep 2023 19:17:08.000,236.495,3.544,2343.848987
14 Sep 2023 19:17:13.000,236.599,3.898,2310.599884
14 Sep 2023 19:17:18.000,236.706,4.258,2277.370903
14 Sep 2023 19:17:23.000,236.816,4.624,2244.163863
14 Sep 2023 19:17:28.000,236.929,4.996,2210.980675
14 Sep 2023 19:17:33.000,237.046,5.375,2177.823352
14 Sep 2023 19:17:38.000,237.166,5.762,2144.694022
14 Sep 2023 19:17:43.000,237.289,6.155,2111.594919
14 Sep 2023 19:17:48.000,237.416,6.556,2078.528411
14 Sep 2023 19:17:53.000,237.547,6.965,2045.496995
14 Sep 2023 19:17:58.000,237.683,7.383,2012.503321
14 Sep 2023 19:18:03.000,237.822,7.809,1979.550190
14 Sep 2023 19:18:08.000,237.967,8.245,1946.640580
14 Sep 2023 19:18:13.000,238.116,8.690,1913.777649
14 Sep 2023 19:18:18.000,238.270,9.145,1880.964758
14 Sep 2023 19:18:23.000,238.430,9.611,1848.205484
14 Sep 2023 19:18:28.000,238.596,10.089,1815.503641
14 Sep 2023 19:18:33.000,238.768,10.578,1782.863293
14 Sep 2023 19:18:38.000,238.946,11.080,1750.288789
14 Sep 2023 19:18:43.000,239.131,11.595,1717.784779
14 Sep 2023 19:18:48.000,239.324,12.124,1685.356245
14 Sep 2023 19:18:53.000,239.524,12.667,1653.008527
14 Sep 2023 19:18:58.000,239.733,13.226,1620.747362
14 Sep 2023 19:19:03.000,239.951,13.801,1588.578921
14 Sep 2023 19:19:08.000,240.179,14.393,1556.509838
14 Sep 2023 19:19:13.000,240.417,15.004,1524.547276
14 Sep 2023 19:19:18.000,240.666,15.634,1492.698964
14 Sep 2023 19:19:23.000,240.926,16.285,1460.973251
14 Sep 2023 19:19:28.000,241.200,16.957,1429.379184
14 Sep 2023 19:19:33.000,241.487,17.652,1397.926557
14 Sep 2023 19:19:38.000,241.790,18.372,1366.626011
14 Sep 2023 19:19:43.000,242.108,19.118,1335.489097
14 Sep 2023 19:19:48.000,242.444,19.891,1304.528400
14 Sep 2023 19:19:53.000,242.799,20.694,1273.757617
14 Sep 2023 19:19:58.000,243.175,21.528,1243.191703
14 Sep 2023 19:20:03.000,243.574,22.395,1212.846988
14 Sep 2023 19:20:08.000,243.998,23.298,1182.741332
14 Sep 2023 19:20:13.000,244.449,24.239,1152.894291
14 Sep 2023 19:20:18.000,244.931,25.220,1123.327298
14 Sep 2023 19:20:23.000,245.446,26.243,1094.063870
14 Sep 2023 19:20:28.000,245.998,27.312,1065.129832
14 Sep 2023 19:20:33.000,246.591,28.430,1036.553553
14 Sep 2023 19:20:38.000,247.230,29.598,1008.366231
14 Sep 2023 19:20:43.000,247.922,30.822,980.602181
14 Sep 2023 19:20:48.000,248.671,32.103,953.299136
14 Sep 2023 19:20:53.000,249.486,33.444,926.498594
14 Sep 2023 19:20:58.000,250.376,34.850,900.246158
14 Sep 2023 19:21:03.000,251.351,36.322,874.591895
14 Sep 2023 19:21:08.000,252.424,37.864,849.590685
14 Sep 2023 19:21:13.000,253.609,39.478,825.302543
14 Sep 2023 19:21:18.000,254.924,41.165,801.792921
14 Sep 2023 19:21:23.000,256.392,42.925,779.132915
14 Sep 2023 19:21:28.000,258.037,44.757,757.399384
14 Sep 2023 19:21:33.000,259.892,46.658,736.674894
14 Sep 2023 19:21:38.000,261.995,48.622,717.047478
14 Sep 2023 19:21:43.000,264.394,50.640,698.610110
14 Sep 2023 19:21:48.000,267.145,52.695,681.459852
14 Sep 2023 19:21:53.000,270.317,54.769,665.696616
14 Sep 2023 19:21:58.000,273.991,56.832,651.421485
14 Sep 2023 19:22:03.000,278.260,58.846,638.734578
14 Sep 2023 19:22:08.000,283.222,60.762,627.732487
14 Sep 2023 19:22:13.000,288.967,62.518,618.505371
14 Sep 2023 19:22:18.000,295.552,64.039,611.133823
14 Sep 2023 19:22:23.000,302.966,65.247,605.685732
14 Sep 2023 19:22:28.000,311.087,66.062,602.213355
14 Sep 2023 19:22:33.000,319.660,66.422,600.751057
14 Sep 2023 19:22:38.000,328.327,66.298,601.313423
14 Sep 2023 19:22:43.000,336.706,65.701,603.894708
14 Sep 2023 19:22:48.000,344.486,64.679,608.469079
14 Sep 2023 19:22:53.000,351.480,63.303,614.991867
14 Sep 2023 19:22:58.000,357.629,61.656,623.401669
14 Sep 2023 19:23:03.000,2.960,59.814,633.623056
14 Sep 2023 19:23:08.000,7.553,57.846,645.569642
14 Sep 2023 19:23:13.000,11.504,55.807,659.147241
14 Sep 2023 19:23:18.000,14.909,53.740,674.256899
14 Sep 2023 19:23:23.000,17.856,51.678,690.797623
14 Sep 2023 19:23:28.000,20.418,49.645,708.668710
14 Sep 2023 19:23:33.000,22.658,47.660,727.771624
14 Sep 2023 19:23:38.000,24.629,45.732,748.011424
14 Sep 2023 19:23:43.000,26.373,43.872,769.297787
14 Sep 2023 19:23:48.000,27.924,42.081,791.545661
14 Sep 2023 19:23:53.000,29.311,40.364,814.675629
14 Sep 2023 19:23:58.000,30.558,38.719,838.614036
14 Sep 2023 19:24:03.000,31.685,37.147,863.292946
14 Sep 2023 19:24:08.000,32.707,35.645,888.649958
14 Sep 2023 19:24:13.000,33.638,34.211,914.627955
14 Sep 2023 19:24:18.000,34.489,32.843,941.174773
14 Sep 2023 19:24:23.000,35.271,31.536,968.243160
14 Sep 2023 19:24:28.000,35.991,30.288,995.789280
14 Sep 2023 19:24:33.000,36.656,29.097,1023.774049
14 Sep 2023 19:24:38.000,37.273,27.958,1052.161676
14 Sep 2023 19:24:43.000,37.847,26.868,1080.919627
14 Sep 2023 19:24:48.000,38.381,25.825,1110.018308
14 Sep 2023 19:24:53.000,38.880,24.826,1139.430802
14 Sep 2023 19:24:58.000,39.348,23.869,1169.132601
14 Sep 2023 19:25:03.000,39.787,22.950,1199.101376
14 Sep 2023 19:25:08.000,40.199,22.068,1229.316764
14 Sep 2023 19:25:13.000,40.588,21.219,1259.760178
14 Sep 2023 19:25:18.000,40.956,20.403,1290.414629
14 Sep 2023 19:25:23.000,41.303,19.618,1321.264575
14 Sep 2023 19:25:28.000,41.633,18.860,1352.295777
14 Sep 2023 19:25:33.000,41.945,18.129,1383.495173
14 Sep 2023 19:25:38.000,42.242,17.424,1414.850773
14 Sep 2023 19:25:43.000,42.525,16.742,1446.351542
14 Sep 2023 19:25:48.000,42.795,16.082,1477.987327
14 Sep 2023 19:25:53.000,43.052,15.444,1509.748758
14 Sep 2023 19:25:58.000,43.298,14.825,1541.627191
14 Sep 2023 19:26:03.000,43.534,14.225,1573.614627
14 Sep 2023 19:26:08.000,43.759,13.643,1605.703666
14 Sep 2023 19:26:13.000,43.975,13.077,1637.887447
14 Sep 2023 19:26:18.000,44.183,12.527,1670.159604
14 Sep 2023 19:26:23.000,44.383,11.992,1702.514210
14 Sep 2023 19:26:28.000,44.575,11.472,1734.945760
14 Sep 2023 19:26:33.000,44.760,10.965,1767.449120
14 Sep 2023 19:26:38.000,44.939,10.470,1800.019500
14 Sep 2023 19:26:43.000,45.111,9.988,1832.652427
14 Sep 2023 19:26:48.000,45.277,9.517,1865.343710
14 Sep 2023 19:26:53.000,45.438,9.057,1898.089432
14 Sep 2023 19:26:58.000,45.594,8.608,1930.885918
14 Sep 2023 19:27:03.000,45.744,8.168,1963.729716
14 Sep 2023 19:27:08.000,45.890,7.738,1996.617583
14 Sep 2023 19:27:13.000,46.031,7.317,2029.546468
14 Sep 2023 19:27:18.000,46.169,6.905,2062.513496
14 Sep 2023 19:27:23.000,46.302,6.501,2095.515955
14 Sep 2023 19:27:28.000,46.431,6.104,2128.551284
14 Sep 2023 19:27:33.000,46.557,5.715,2161.617065
14 Sep 2023 19:27:38.000,46.680,5.333,2194.711006
14 Sep 2023 19:27:43.000,46.799,4.958,2227.830938
14 Sep 2023 19:27:48.000,46.915,4.590,2260.974805
14 Sep 2023 19:27:53.000,47.028,4.228,2294.140653
14 Sep 2023 19:27:58.000,47.138,3.872,2327.326627
14 Sep 2023 19:28:03.000,47.246,3.521,2360.530961
14 Sep 2023 19:28:08.000,47.351,3.177,2393.751974
14 Sep 2023 19:28:13.000,47.453,2.837,2426.988062
14 Sep 2023 19:28:18.000,47.554,2.503,2460.237701
14 Sep 2023 19:28:23.000,47.652,2.173,2493.499428
14 Sep 2023 19:28:28.000,47.747,1.848,2526.771849
14 Sep 2023 19:28:33.000,47.841,1.528,2560.053628
14 Sep 2023 19:28:38.000,47.933,1.212,2593.343485
14 Sep 2023 19:28:43.000,48.023,0.900,2626.640196
14 Sep 2023 19:28:48.000,48.111,0.592,2659.942584
14 Sep 2023 19:28:53.000,48.197,0.289,2693.249520
14 Sep 2023 19:28:57.806,48.279,0.000,2725.264721
14 Sep 2023 20:57:06.901,277.064,0.000,2717.637983
14 Sep 2023 20:57:11.000,277.384,0.215,2693.921372
14 Sep 2023 20:57:16.000,277.782,0.478,2665.087000
14 Sep 2023 20:57:21.000,278.187,0.744,2636.357444
14 Sep 2023 20:57:26.000,278.602,1.011,2607.736940
14 Sep 2023 20:57:31.000,279.025,1.281,2579.229874
14 Sep 2023 20:57:36.000,279.458,1.552,2550.840815
14 Sep 2023 20:57:41.000,279.900,1.826,2522.574499
14 Sep 2023 20:57:46.000,280.352,2.102,2494.435857
14 Sep 2023 20:57:51.000,280.814,2.380,2466.430004
14 Sep 2023 20:57:56.000,281.287,2.660,2438.562258
14 Sep 2023 20:58:01.000,281.770,2.942,2410.838155
14 Sep 2023 20:58:06.000,282.264,3.226,2383.263442
14 Sep 2023 20:58:11.000,282.770,3.513,2355.844096
14 Sep 2023 20:58:16.000,283.288,3.802,2328.586330
14 Sep 2023 20:58:21.000,283.818,4.093,2301.496616
14 Sep 2023 20:58:26.000,284.360,4.386,2274.581671
14 Sep 2023 20:58:31.000,284.916,4.682,2247.848487
14 Sep 2023 20:58:36.000,285.485,4.979,2221.304336
14 Sep 2023 20:58:41.000,286.068,5.279,2194.956773
14 Sep 2023 20:58:46.000,286.665,5.581,2168.813660
14 Sep 2023 20:58:51.000,287.277,5.885,2142.883171
14 Sep 2023 20:58:56.000,287.904,6.192,2117.173806
14 Sep 2023 20:59:01.000,288.547,6.500,2091.694388
14 Sep 2023 20:59:06.000,289.206,6.810,2066.454101
14 Sep 2023 20:59:11.000,289.882,7.123,2041.462471
14 Sep 2023 20:59:16.000,290.575,7.437,2016.729406
14 Sep 2023 20:59:21.000,291.286,7.753,1992.265180
14 Sep 2023 20:59:26.000,292.015,8.070,1968.080461
14 Sep 2023 20:59:31.000,292.763,8.389,1944.186311
14 Sep 2023 20:59:36.000,293.530,8.710,1920.594199
14 Sep 2023 20:59:41.000,294.317,9.031,1897.316009
14 Sep 2023 20:59:46.000,295.125,9.354,1874.364042
14 Sep 2023 20:59:51.000,295.953,9.678,1851.751029
14 Sep 2023 20:59:56.000,296.803,10.002,1829.490119
14 Sep 2023 21:00:01.000,297.676,10.326,1807.594905
14 Sep 2023 21:00:06.000,298.570,10.651,1786.079397
14 Sep 2023 21:00:11.000,299.488,10.975,1764.958034
14 Sep 2023 21:00:16.000,300.430,11.299,1744.245685
14 Sep 2023 21:00:21.000,301.396,11.622,1723.957624
14 Sep 2023 21:00:26.000,302.387,11.944,1704.109518
14 Sep 2023 21:00:31.000,303.402,12.263,1684.717427
14 Sep 2023 21:00:36.000,304.443,12.581,1665.797774
14 Sep 2023 21:00:41.000,305.510,12.896,1647.367314
14 Sep 2023 21:00:46.000,306.603,13.208,1629.443112
14 Sep 2023 21:00:51.000,307.723,13.516,1612.042508
14 Sep 2023 21:00:56.000,308.869,13.819,1595.183074
14 Sep 2023 21:01:01.000,310.041,14.117,1578.882569
14 Sep 2023 21:01:06.000,311.241,14.410,1563.158878
14 Sep 2023 21:01:11.000,312.467,14.696,1548.029974
14 Sep 2023 21:01:16.000,313.720,14.975,1533.513828
14 Sep 2023 21:01:21.000,314.999,15.246,1519.628357
14 Sep 2023 21:01:26.000,316.305,15.509,1506.391338
14 Sep 2023 21:01:31.000,317.635,15.761,1493.820328
14 Sep 2023 21:01:36.000,318.991,16.004,1481.932572
14 Sep 2023 21:01:41.000,320.371,16.235,1470.744926
14 Sep 2023 21:01:46.000,321.775,16.454,1460.273736
14 Sep 2023 21:01:51.000,323.200,16.661,1450.534762
14 Sep 2023 21:01:56.000,324.648,16.854,1441.543065
14 Sep 2023 21:02:01.000,326.115,17.032,1433.312908
14 Sep 2023 21:02:06.000,327.601,17.195,1425.857656
14 Sep 2023 21:02:11.000,329.104,17.343,1419.189681
14 Sep 2023 21:02:16.000,330.622,17.474,1413.320259
14 Sep 2023 21:02:21.000,332.154,17.587,1408.259489
14 Sep 2023 21:02:26.000,333.698,17.684,1404.016207
14 Sep 2023 21:02:31.000,335.252,17.762,1400.597913
14 Sep 2023 21:02:36.000,336.813,17.821,1398.010704
14 Sep 2023 21:02:41.000,338.381,17.862,1396.259224
14 Sep 2023 21:02:46.000,339.951,17.884,1395.346622
14 Sep 2023 21:02:51.000,341.523,17.887,1395.274522
14 Sep 2023 21:02:56.000,343.095,17.871,1396.043009
14 Sep 2023 21:03:01.000,344.663,17.835,1397.650647
14 Sep 2023 21:03:06.000,346.225,17.781,1400.094434
14 Sep 2023 21:03:11.000,347.781,17.709,1403.369895
14 Sep 2023 21:03:16.000,349.327,17.618,1407.471092
14 Sep 2023 21:03:21.000,350.861,17.509,1412.390676
14 Sep 2023 21:03:26.000,352.382,17.384,1418.119952
14 Sep 2023 21:03:31.000,353.888,17.241,1424.648953
14 Sep 2023 21:03:36.000,355.378,17.083,1431.966520
14 Sep 2023 21:03:41.000,356.848,16.909,1440.060392
14 Sep 2023 21:03:46.000,358.299,16.721,1448.917298
14 Sep 2023 21:03:51.000,359.729,16.519,1458.523057
14 Sep 2023 21:03:56.000,1.137,16.304,1468.862678
14 Sep 2023 21:04:01.000,2.522,16.077,1479.920459
14 Sep 2023 21:04:06.000,3.882,15.838,1491.680091
14 Sep 2023 21:04:11.000,5.218,15.589,1504.124757
14 Sep 2023 21:04:16.000,6.528,15.330,1517.237227
14 Sep 2023 21:04:21.000,7.813,15.063,1530.999951
14 Sep 2023 21:04:26.000,9.071,14.787,1545.395149
14 Sep 2023 21:04:31.000,10.302,14.504,1560.404892
14 Sep 2023 21:04:36.000,11.507,14.214,1576.011182
14 Sep 2023 21:04:41.000,12.685,13.918,1592.196023
14 Sep 2023 21:04:46.000,13.837,13.617,1608.941486
14 Sep 2023 21:04:51.000,14.962,13.312,1626.229768
14 Sep 2023 21:04:56.000,16.060,13.003,1644.043247
14 Sep 2023 21:05:01.000,17.133,12.690,1662.364528
14 Sep 2023 21:05:06.000,18.179,12.374,1681.176486
14 Sep 2023 21:05:11.000,19.200,12.056,1700.462299
14 Sep 2023 21:05:16.000,20.196,11.737,1720.205481
14 Sep 2023 21:05:21.000,21.167,11.415,1740.389907
14 Sep 2023 21:05:26.000,22.114,11.093,1760.999832
14 Sep 2023 21:05:31.000,23.037,10.770,1782.019912
14 Sep 2023 21:05:36.000,23.937,10.447,1803.435213
14 Sep 2023 21:05:41.000,24.814,10.124,1825.231221
14 Sep 2023 21:05:46.000,25.670,9.801,1847.393849
14 Sep 2023 21:05:51.000,26.503,9.479,1869.909441
14 Sep 2023 21:05:56.000,27.316,9.157,1892.764770
14 Sep 2023 21:06:01.000,28.108,8.836,1915.947041
14 Sep 2023 21:06:06.000,28.880,8.517,1939.443884
14 Sep 2023 21:06:11.000,29.632,8.199,1963.243347
14 Sep 2023 21:06:16.000,30.366,7.882,1987.333898
14 Sep 2023 21:06:21.000,31.082,7.567,2011.704409
14 Sep 2023 21:06:26.000,31.779,7.254,2036.344154
14 Sep 2023 21:06:31.000,32.460,6.942,2061.242793
14 Sep 2023 21:06:36.000,33.123,6.633,2086.390370
14 Sep 2023 21:06:41.000,33.771,6.325,2111.777295
14 Sep 2023 21:06:46.000,34.402,6.020,2137.394336
14 Sep 2023 21:06:51.000,35.019,5.716,2163.232613
14 Sep 2023 21:06:56.000,35.620,5.415,2189.283581
14 Sep 2023 21:07:01.000,36.208,5.115,2215.539016
14 Sep 2023 21:07:06.000,36.781,4.818,2241.991014
14 Sep 2023 21:07:11.000,37.341,4.523,2268.631970
14 Sep 2023 21:07:16.000,37.888,4.231,2295.454572
14 Sep 2023 21:07:21.000,38.422,3.940,2322.451793
14 Sep 2023 21:07:26.000,38.944,3.652,2349.616865
14 Sep 2023 21:07:31.000,39.454,3.366,2376.943294
14 Sep 2023 21:07:36.000,39.952,3.082,2404.424826
14 Sep 2023 21:07:41.000,40.439,2.800,2432.055450
14 Sep 2023 21:07:46.000,40.916,2.521,2459.829385
14 Sep 2023 21:07:51.000,41.382,2.243,2487.741071
14 Sep 2023 21:07:56.000,41.838,1.968,2515.785156
14 Sep 2023 21:08:01.000,42.284,1.695,2543.956498
14 Sep 2023 21:08:06.000,42.721,1.424,2572.250141
14 Sep 2023 21:08:11.000,43.149,1.154,2600.661325
14 Sep 2023 21:08:16.000,43.567,0.887,2629.185458
14 Sep 2023 21:08:21.000,43.977,0.622,2657.818130
14 Sep 2023 21:08:26.000,44.378,0.359,2686.555083
14 Sep 2023 21:08:31.000,44.772,0.098,2715.392227
14 Sep 2023 21:08:32.891,44.918,0.000,2726.321654
14 Sep 2023 22:38:32.838,306.542,0.000,2724.118966
14 Sep 2023 22:38:37.000,306.939,0.198,2702.261822
14 Sep 2023 22:38:42.000,307.425,0.435,2676.144508
14 Sep 2023 22:38:47.000,307.921,0.674,2650.182791
14 Sep 2023 22:38:52.000,308.425,0.914,2624.381999
14 Sep 2023 22:38:57.000,308.940,1.155,2598.747630
14 Sep 2023 22:39:02.000,309.464,1.396,2573.285350
14 Sep 2023 22:39:07.000,309.999,1.639,2548.001018
14 Sep 2023 22:39:12.000,310.544,1.882,2522.900665
14 Sep 2023 22:39:17.000,311.100,2.126,2497.990528
14 Sep 2023 22:39:22.000,311.667,2.371,2473.277029
14 Sep 2023 22:39:27.000,312.245,2.616,2448.766795
14 Sep 2023 22:39:32.000,312.834,2.863,2424.466655
14 Sep 2023 22:39:37.000,313.435,3.109,2400.383659
14 Sep 2023 22:39:42.000,314.049,3.356,2376.525060
14 Sep 2023 22:39:47.000,314.675,3.604,2352.898336
14 Sep 2023 22:39:52.000,315.313,3.852,2329.511187
14 Sep 2023 22:39:57.000,315.964,4.101,2306.371535
14 Sep 2023 22:40:02.000,316.628,4.349,2283.487536
14 Sep 2023 22:40:07.000,317.306,4.598,2260.867581
14 Sep 2023 22:40:12.000,317.998,4.846,2238.520285
14 Sep 2023 22:40:17.000,318.703,5.095,2216.454509
14 Sep 2023 22:40:22.000,319.423,5.343,2194.679342
