"Time (UTCG)","Xmtr Power1 (dBW)","Xmtr Gain1 (dB)","EIRP1 (dBW)","Prop Loss1 (dB)","Rcvd. Frequency1 (GHz)","Rcvd. Iso. Power1 (dBW)","Flux Density1 (dBW/m^2)","g/T1 (dB/K)","C/No1 (dB*Hz)","Bandwidth1 (kHz)","C/N1 (dB)","Eb/No1 (dB)","BER1",
14 Sep 2023 15:04:06.000,30.000,0.0000,30.000,182.6771,14.500030,-152.677,-107.994077,20.000000,95.922017,32000.000,20.8705,23.8808,1.000000e-30,
14 Sep 2023 15:04:11.000,30.000,0.0000,30.000,182.6660,14.500025,-152.666,-107.982963,20.000000,95.933132,32000.000,20.8816,23.8919,1.000000e-30,
14 Sep 2023 15:04:16.000,30.000,0.0000,30.000,182.6570,14.500020,-152.657,-107.973935,20.000000,95.942159,32000.000,20.8907,23.9010,1.000000e-30,
14 Sep 2023 15:04:21.000,30.000,0.0000,30.000,182.6501,14.500015,-152.650,-107.967009,20.000000,95.949086,32000.000,20.8976,23.9079,1.000000e-30,
14 Sep 2023 15:04:26.000,30.000,0.0000,30.000,182.6452,14.500009,-152.645,-107.962193,20.000000,95.953901,32000.000,20.9024,23.9127,1.000000e-30,
14 Sep 2023 15:04:31.000,30.000,0.0000,30.000,182.6425,14.500004,-152.643,-107.959496,20.000000,95.956599,32000.000,20.9051,23.9154,1.000000e-30,
14 Sep 2023 15:04:36.000,30.000,0.0000,30.000,182.6420,14.499999,-152.642,-107.958921,20.000000,95.957173,32000.000,20.9057,23.9160,1.000000e-30,
14 Sep 2023 15:04:41.000,30.000,0.0000,30.000,182.6435,14.499994,-152.644,-107.960471,20.000000,95.955623,32000.000,20.9041,23.9144,1.000000e-30,
14 Sep 2023 15:04:46.000,30.000,0.0000,30.000,182.6472,14.499988,-152.647,-107.964143,20.000000,95.951951,32000.000,20.9005,23.9108,1.000000e-30,
14 Sep 2023 15:04:51.000,30.000,0.0000,30.000,182.6530,14.499983,-152.653,-107.969932,20.000000,95.946162,32000.000,20.8947,23.9050,1.000000e-30,
14 Sep 2023 15:04:56.000,30.000,0.0000,30.000,182.6609,14.499978,-152.661,-107.977829,20.000000,95.938265,32000.000,20.8868,23.8971,1.000000e-30,
14 Sep 2023 15:05:01.000,30.000,0.0000,30.000,182.6709,14.499972,-152.671,-107.987824,20.000000,95.928270,32000.000,20.8768,23.8871,1.000000e-30,
14 Sep 2023 15:05:06.000,30.000,0.0000,30.000,182.6829,14.499967,-152.683,-107.999901,20.000000,95.916193,32000.000,20.8647,23.8750,1.000000e-30,
14 Sep 2023 15:05:11.000,30.000,0.0000,30.000,182.6971,14.499962,-152.697,-108.014044,20.000000,95.902051,32000.000,20.8506,23.8609,1.000000e-30,
14 Sep 2023 15:05:16.000,30.000,0.0000,30.000,182.7133,14.499957,-152.713,-108.030231,20.000000,95.885863,32000.000,20.8344,23.8447,1.000000e-30,
14 Sep 2023 15:05:21.000,30.000,0.0000,30.000,182.7315,14.499952,-152.731,-108.048440,20.000000,95.867654,32000.000,20.8162,23.8265,1.000000e-30,
14 Sep 2023 15:05:26.000,30.000,0.0000,30.000,182.7517,14.499947,-152.752,-108.068645,20.000000,95.847449,32000.000,20.7959,23.8062,1.000000e-30,
14 Sep 2023 15:05:31.000,30.000,0.0000,30.000,182.7739,14.499942,-152.774,-108.090818,20.000000,95.825276,32000.000,20.7738,23.7841,1.000000e-30,
14 Sep 2023 15:05:36.000,30.000,0.0000,30.000,182.7980,14.499937,-152.798,-108.114928,20.000000,95.801166,32000.000,20.7497,23.7600,1.000000e-30,
14 Sep 2023 15:05:41.000,30.000,0.0000,30.000,182.8240,14.499932,-152.824,-108.140941,20.000000,95.775153,32000.000,20.7237,23.7340,1.000000e-30,
14 Sep 2023 15:05:46.000,30.000,0.0000,30.000,182.8519,14.499927,-152.852,-108.168822,20.000000,95.747272,32000.000,20.6958,23.7061,1.000000e-30,
14 Sep 2023 15:05:51.000,30.000,0.0000,30.000,182.8816,14.499922,-152.882,-108.198535,20.000000,95.717560,32000.000,20.6661,23.6764,1.000000e-30,
14 Sep 2023 15:05:56.000,30.000,0.0000,30.000,182.9131,14.499917,-152.913,-108.230039,20.000000,95.686055,32000.000,20.6346,23.6449,1.000000e-30,
14 Sep 2023 15:06:01.000,30.000,0.0000,30.000,182.9463,14.499912,-152.946,-108.263294,20.000000,95.652800,32000.000,20.6013,23.6116,1.000000e-30,
14 Sep 2023 15:06:06.000,30.000,0.0000,30.000,182.9813,14.499908,-152.981,-108.298258,20.000000,95.617836,32000.000,20.5663,23.5766,1.000000e-30,
14 Sep 2023 15:06:11.000,30.000,0.0000,30.000,183.0179,14.499903,-153.018,-108.334887,20.000000,95.581207,32000.000,20.5297,23.5400,1.000000e-30,
14 Sep 2023 15:06:16.000,30.000,0.0000,30.000,183.0562,14.499898,-153.056,-108.373136,20.000000,95.542958,32000.000,20.4915,23.5018,1.000000e-30,
14 Sep 2023 15:06:21.000,30.000,0.0000,30.000,183.0960,14.499894,-153.096,-108.412958,20.000000,95.503136,32000.000,20.4516,23.4619,1.000000e-30,
14 Sep 2023 15:06:26.000,30.000,0.0000,30.000,183.1374,14.499889,-153.137,-108.454308,20.000000,95.461786,32000.000,20.4103,23.4206,1.000000e-30,
14 Sep 2023 15:06:31.000,30.000,0.0000,30.000,183.1802,14.499885,-153.180,-108.497137,20.000000,95.418957,32000.000,20.3675,23.3778,1.000000e-30,
14 Sep 2023 15:06:36.000,30.000,0.0000,30.000,183.2244,14.499881,-153.224,-108.541397,20.000000,95.374697,32000.000,20.3232,23.3335,1.000000e-30,
14 Sep 2023 15:06:41.000,30.000,0.0000,30.000,183.2701,14.499876,-153.270,-108.587040,20.000000,95.329054,32000.000,20.2776,23.2879,1.000000e-30,
14 Sep 2023 15:06:46.000,30.000,0.0000,30.000,183.3171,14.499872,-153.317,-108.634017,20.000000,95.282078,32000.000,20.2306,23.2409,1.000000e-30,
14 Sep 2023 15:06:51.000,30.000,0.0000,30.000,183.3653,14.499868,-153.365,-108.682277,20.000000,95.233817,32000.000,20.1823,23.1926,1.000000e-30,
14 Sep 2023 15:06:56.000,30.000,0.0000,30.000,183.4148,14.499864,-153.415,-108.731774,20.000000,95.184321,32000.000,20.1328,23.1431,1.000000e-30,
14 Sep 2023 15:07:01.000,30.000,0.0000,30.000,183.4655,14.499860,-153.466,-108.782456,20.000000,95.133638,32000.000,20.0821,23.0924,1.000000e-30,
14 Sep 2023 15:07:06.000,30.000,0.0000,30.000,183.5173,14.499856,-153.517,-108.834276,20.000000,95.081818,32000.000,20.0303,23.0406,1.000000e-30,
14 Sep 2023 15:07:06.691,30.000,0.0000,30.000,183.5246,14.499856,-153.525,-108.841523,20.000000,95.074571,32000.000,20.0231,23.0334,1.000000e-30,
14 Sep 2023 16:35:39.855,30.000,0.0000,30.000,183.4826,14.500325,-153.483,-108.799605,20.000000,95.116490,32000.000,20.0650,23.0753,1.000000e-30,
14 Sep 2023 16:35:44.000,30.000,0.0000,30.000,183.3837,14.500325,-153.384,-108.700635,20.000000,95.215459,32000.000,20.1640,23.1743,1.000000e-30,
14 Sep 2023 16:35:49.000,30.000,0.0000,30.000,183.2628,14.500325,-153.263,-108.579802,20.000000,95.336293,32000.000,20.2848,23.2951,1.000000e-30,
14 Sep 2023 16:35:54.000,30.000,0.0000,30.000,183.1404,14.500324,-153.140,-108.457354,20.000000,95.458740,32000.000,20.4072,23.4175,1.000000e-30,
14 Sep 2023 16:35:59.000,30.000,0.0000,30.000,183.0163,14.500324,-153.016,-108.333254,20.000000,95.582840,32000.000,20.5313,23.5416,1.000000e-30,
14 Sep 2023 16:36:04.000,30.000,0.0000,30.000,182.8905,14.500324,-152.891,-108.207465,20.000000,95.708629,32000.000,20.6571,23.6674,1.000000e-30,
14 Sep 2023 16:36:09.000,30.000,0.0000,30.000,182.7630,14.500323,-152.763,-108.079946,20.000000,95.836148,32000.000,20.7846,23.7949,1.000000e-30,
14 Sep 2023 16:36:14.000,30.000,0.0000,30.000,182.6337,14.500323,-152.634,-107.950658,20.000000,95.965437,32000.000,20.9139,23.9242,1.000000e-30,
14 Sep 2023 16:36:19.000,30.000,0.0000,30.000,182.5026,14.500323,-152.503,-107.819558,20.000000,96.096536,32000.000,21.0450,24.0553,1.000000e-30,
14 Sep 2023 16:36:24.000,30.000,0.0000,30.000,182.3696,14.500322,-152.370,-107.686605,20.000000,96.229489,32000.000,21.1780,24.1883,1.000000e-30,
14 Sep 2023 16:36:29.000,30.000,0.0000,30.000,182.2348,14.500322,-152.235,-107.551754,20.000000,96.364340,32000.000,21.3128,24.3231,1.000000e-30,
14 Sep 2023 16:36:34.000,30.000,0.0000,30.000,182.0980,14.500321,-152.098,-107.414961,20.000000,96.501133,32000.000,21.4496,24.4599,1.000000e-30,
14 Sep 2023 16:36:39.000,30.000,0.0000,30.000,181.9592,14.500321,-151.959,-107.276180,20.000000,96.639915,32000.000,21.5884,24.5987,1.000000e-30,
14 Sep 2023 16:36:44.000,30.000,0.0000,30.000,181.8184,14.500320,-151.818,-107.135363,20.000000,96.780731,32000.000,21.7292,24.7395,1.000000e-30,
14 Sep 2023 16:36:49.000,30.000,0.0000,30.000,181.6755,14.500320,-151.676,-106.992463,20.000000,96.923631,32000.000,21.8721,24.8824,1.000000e-30,
14 Sep 2023 16:36:54.000,30.000,0.0000,30.000,181.5305,14.500319,-151.530,-106.847430,20.000000,97.068664,32000.000,22.0172,25.0275,1.000000e-30,
14 Sep 2023 16:36:59.000,30.000,0.0000,30.000,181.3833,14.500319,-151.383,-106.700215,20.000000,97.215879,32000.000,22.1644,25.1747,1.000000e-30,
14 Sep 2023 16:37:04.000,30.000,0.0000,30.000,181.2338,14.500318,-151.234,-106.550766,20.000000,97.365328,32000.000,22.3138,25.3241,1.000000e-30,
14 Sep 2023 16:37:09.000,30.000,0.0000,30.000,181.0821,14.500317,-151.082,-106.399031,20.000000,97.517063,32000.000,22.4656,25.4759,1.000000e-30,
14 Sep 2023 16:37:14.000,30.000,0.0000,30.000,180.9280,14.500317,-150.928,-106.244958,20.000000,97.671136,32000.000,22.6196,25.6299,1.000000e-30,
14 Sep 2023 16:37:19.000,30.000,0.0000,30.000,180.7715,14.500316,-150.772,-106.088494,20.000000,97.827600,32000.000,22.7761,25.7864,1.000000e-30,
14 Sep 2023 16:37:24.000,30.000,0.0000,30.000,180.6126,14.500315,-150.613,-105.929585,20.000000,97.986509,32000.000,22.9350,25.9453,1.000000e-30,
14 Sep 2023 16:37:29.000,30.000,0.0000,30.000,180.4512,14.500314,-150.451,-105.768176,20.000000,98.147918,32000.000,23.0964,26.1067,1.000000e-30,
14 Sep 2023 16:37:34.000,30.000,0.0000,30.000,180.2873,14.500313,-150.287,-105.604215,20.000000,98.311879,32000.000,23.2604,26.2707,1.000000e-30,
14 Sep 2023 16:37:39.000,30.000,0.0000,30.000,180.1207,14.500312,-150.121,-105.437647,20.000000,98.478447,32000.000,23.4269,26.4372,1.000000e-30,
14 Sep 2023 16:37:44.000,30.000,0.0000,30.000,179.9515,14.500311,-149.951,-105.268420,20.000000,98.647674,32000.000,23.5962,26.6065,1.000000e-30,
14 Sep 2023 16:37:49.000,30.000,0.0000,30.000,179.7795,14.500310,-149.780,-105.096481,20.000000,98.819613,32000.000,23.7681,26.7784,1.000000e-30,
14 Sep 2023 16:37:54.000,30.000,0.0000,30.000,179.6048,14.500308,-149.605,-104.921780,20.000000,98.994314,32000.000,23.9428,26.9531,1.000000e-30,
14 Sep 2023 16:37:59.000,30.000,0.0000,30.000,179.4273,14.500307,-149.427,-104.744268,20.000000,99.171826,32000.000,24.1203,27.1306,1.000000e-30,
14 Sep 2023 16:38:04.000,30.000,0.0000,30.000,179.2469,14.500305,-149.247,-104.563901,20.000000,99.352193,32000.000,24.3007,27.3110,1.000000e-30,
14 Sep 2023 16:38:09.000,30.000,0.0000,30.000,179.0637,14.500304,-149.064,-104.380636,20.000000,99.535459,32000.000,24.4840,27.4943,1.000000e-30,
14 Sep 2023 16:38:14.000,30.000,0.0000,30.000,178.8775,14.500302,-148.877,-104.194435,20.000000,99.721660,32000.000,24.6702,27.6805,1.000000e-30,
14 Sep 2023 16:38:19.000,30.000,0.0000,30.000,178.6883,14.500300,-148.688,-104.005266,20.000000,99.910828,32000.000,24.8593,27.8696,1.000000e-30,
14 Sep 2023 16:38:24.000,30.000,0.0000,30.000,178.4961,14.500298,-148.496,-103.813105,20.000000,100.102989,32000.000,25.0515,28.0618,1.000000e-30,
14 Sep 2023 16:38:29.000,30.000,0.0000,30.000,178.3010,14.500296,-148.301,-103.617936,20.000000,100.298159,32000.000,25.2467,28.2570,1.000000e-30,
14 Sep 2023 16:38:34.000,30.000,0.0000,30.000,178.1028,14.500294,-148.103,-103.419751,20.000000,100.496344,32000.000,25.4448,28.4551,1.000000e-30,
14 Sep 2023 16:38:39.000,30.000,0.0000,30.000,177.9016,14.500292,-147.902,-103.218557,20.000000,100.697537,32000.000,25.6460,28.6563,1.000000e-30,
14 Sep 2023 16:38:44.000,30.000,0.0000,30.000,177.6974,14.500289,-147.697,-103.014375,20.000000,100.901719,32000.000,25.8502,28.8605,1.000000e-30,
14 Sep 2023 16:38:49.000,30.000,0.0000,30.000,177.4903,14.500286,-147.490,-102.807243,20.000000,101.108851,32000.000,26.0574,29.0677,1.000000e-30,
14 Sep 2023 16:38:54.000,30.000,0.0000,30.000,177.2803,14.500283,-147.280,-102.597221,20.000000,101.318873,32000.000,26.2674,29.2777,1.000000e-30,
14 Sep 2023 16:38:59.000,30.000,0.0000,30.000,177.0674,14.500280,-147.067,-102.384392,20.000000,101.531702,32000.000,26.4802,29.4905,1.000000e-30,
14 Sep 2023 16:39:04.000,30.000,0.0000,30.000,176.8519,14.500277,-146.852,-102.168869,20.000000,101.747225,32000.000,26.6957,29.7060,1.000000e-30,
14 Sep 2023 16:39:09.000,30.000,0.0000,30.000,176.6338,14.500273,-146.634,-101.950799,20.000000,101.965295,32000.000,26.9138,29.9241,1.000000e-30,
14 Sep 2023 16:39:14.000,30.000,0.0000,30.000,176.4134,14.500269,-146.413,-101.730368,20.000000,102.185726,32000.000,27.1342,30.1445,1.000000e-30,
14 Sep 2023 16:39:19.000,30.000,0.0000,30.000,176.1909,14.500264,-146.191,-101.507807,20.000000,102.408287,32000.000,27.3568,30.3671,1.000000e-30,
14 Sep 2023 16:39:24.000,30.000,0.0000,30.000,175.9664,14.500259,-145.966,-101.283402,20.000000,102.632692,32000.000,27.5812,30.5915,1.000000e-30,
14 Sep 2023 16:39:29.000,30.000,0.0000,30.000,175.7405,14.500254,-145.741,-101.057498,20.000000,102.858596,32000.000,27.8071,30.8174,1.000000e-30,
14 Sep 2023 16:39:34.000,30.000,0.0000,30.000,175.5136,14.500249,-145.514,-100.830510,20.000000,103.085584,32000.000,28.0341,31.0444,1.000000e-30,
14 Sep 2023 16:39:39.000,30.000,0.0000,30.000,175.2860,14.500242,-145.286,-100.602933,20.000000,103.313161,32000.000,28.2617,31.2720,1.000000e-30,
14 Sep 2023 16:39:44.000,30.000,0.0000,30.000,175.0584,14.500236,-145.058,-100.375350,20.000000,103.540744,32000.000,28.4892,31.4995,1.000000e-30,
14 Sep 2023 16:39:49.000,30.000,0.0000,30.000,174.8315,14.500229,-144.831,-100.148443,20.000000,103.767651,32000.000,28.7162,31.7265,1.000000e-30,
14 Sep 2023 16:39:54.000,30.000,0.0000,30.000,174.6060,14.500221,-144.606,-99.923005,20.000000,103.993090,32000.000,28.9416,31.9519,1.000000e-30,
14 Sep 2023 16:39:59.000,30.000,0.0000,30.000,174.3830,14.500213,-144.383,-99.699946,20.000000,104.216149,32000.000,29.1646,32.1749,1.000000e-30,
14 Sep 2023 16:40:04.000,30.000,0.0000,30.000,174.1633,14.500204,-144.163,-99.480305,20.000000,104.435789,32000.000,29.3843,32.3946,1.000000e-30,
14 Sep 2023 16:40:09.000,30.000,0.0000,30.000,173.9483,14.500194,-143.948,-99.265255,20.000000,104.650839,32000.000,29.5993,32.6096,1.000000e-30,
14 Sep 2023 16:40:14.000,30.000,0.0000,30.000,173.7391,14.500183,-143.739,-99.056104,20.000000,104.859990,32000.000,29.8085,32.8188,1.000000e-30,
14 Sep 2023 16:40:19.000,30.000,0.0000,30.000,173.5373,14.500172,-143.537,-98.854297,20.000000,105.061797,32000.000,30.0103,33.0206,1.000000e-30,
14 Sep 2023 16:40:24.000,30.000,0.0000,30.000,173.3444,14.500160,-143.344,-98.661404,20.000000,105.254691,32000.000,30.2032,33.2135,1.000000e-30,
14 Sep 2023 16:40:29.000,30.000,0.0000,30.000,173.1621,14.500147,-143.162,-98.479105,20.000000,105.436990,32000.000,30.3855,33.3958,1.000000e-30,
14 Sep 2023 16:40:34.000,30.000,0.0000,30.000,172.9922,14.500133,-142.992,-98.309167,20.000000,105.606928,32000.000,30.5554,33.5657,1.000000e-30,
14 Sep 2023 16:40:39.000,30.000,0.0000,30.000,172.8365,14.500119,-142.836,-98.153408,20.000000,105.762686,32000.000,30.7112,33.7215,1.000000e-30,
14 Sep 2023 16:40:44.000,30.000,0.0000,30.000,172.6967,14.500104,-142.697,-98.013651,20.000000,105.902443,32000.000,30.8509,33.8612,1.000000e-30,
14 Sep 2023 16:40:49.000,30.000,0.0000,30.000,172.5747,14.500088,-142.575,-97.891672,20.000000,106.024423,32000.000,30.9729,33.9832,1.000000e-30,
14 Sep 2023 16:40:54.000,30.000,0.0000,30.000,172.4722,14.500071,-142.472,-97.789131,20.000000,106.126964,32000.000,31.0755,34.0858,1.000000e-30,
14 Sep 2023 16:40:59.000,30.000,0.0000,30.000,172.3906,14.500054,-142.391,-97.707516,20.000000,106.208578,32000.000,31.1571,34.1674,1.000000e-30,
14 Sep 2023 16:41:04.000,30.000,0.0000,30.000,172.3311,14.500036,-142.331,-97.648070,20.000000,106.268024,32000.000,31.2165,34.2268,1.000000e-30,
14 Sep 2023 16:41:09.000,30.000,0.0000,30.000,172.2948,14.500019,-142.295,-97.611732,20.000000,106.304362,32000.000,31.2529,34.2632,1.000000e-30,
14 Sep 2023 16:41:14.000,30.000,0.0000,30.000,172.2821,14.500001,-142.282,-97.599092,20.000000,106.317003,32000.000,31.2655,34.2758,1.000000e-30,
14 Sep 2023 16:41:19.000,30.000,0.0000,30.000,172.2934,14.499983,-142.293,-97.610357,20.000000,106.305737,32000.000,31.2542,34.2645,1.000000e-30,
14 Sep 2023 16:41:24.000,30.000,0.0000,30.000,172.3284,14.499965,-142.328,-97.645343,20.000000,106.270752,32000.000,31.2193,34.2296,1.000000e-30,
14 Sep 2023 16:41:29.000,30.000,0.0000,30.000,172.3865,14.499947,-142.387,-97.703481,20.000000,106.212613,32000.000,31.1611,34.1714,1.000000e-30,
14 Sep 2023 16:41:34.000,30.000,0.0000,30.000,172.4669,14.499930,-142.467,-97.783852,20.000000,106.132243,32000.000,31.0807,34.0910,1.000000e-30,
14 Sep 2023 16:41:39.000,30.000,0.0000,30.000,172.5683,14.499913,-142.568,-97.885228,20.000000,106.030867,32000.000,30.9794,33.9897,1.000000e-30,
14 Sep 2023 16:41:44.000,30.000,0.0000,30.000,172.6892,14.499897,-142.689,-98.006136,20.000000,105.909959,32000.000,30.8585,33.8688,1.000000e-30,
14 Sep 2023 16:41:49.000,30.000,0.0000,30.000,172.8280,14.499882,-142.828,-98.144921,20.000000,105.771173,32000.000,30.7197,33.7300,1.000000e-30,
14 Sep 2023 16:41:54.000,30.000,0.0000,30.000,172.9829,14.499867,-142.983,-98.299815,20.000000,105.616279,32000.000,30.5648,33.5751,1.000000e-30,
14 Sep 2023 16:41:59.000,30.000,0.0000,30.000,173.1520,14.499854,-143.152,-98.468995,20.000000,105.447100,32000.000,30.3956,33.4059,1.000000e-30,
14 Sep 2023 16:42:04.000,30.000,0.0000,30.000,173.3337,14.499841,-143.334,-98.650641,20.000000,105.265453,32000.000,30.2140,33.2243,1.000000e-30,
14 Sep 2023 16:42:09.000,30.000,0.0000,30.000,173.5260,14.499829,-143.526,-98.842982,20.000000,105.073112,32000.000,30.0216,33.0319,1.000000e-30,
14 Sep 2023 16:42:14.000,30.000,0.0000,30.000,173.7274,14.499817,-143.727,-99.044333,20.000000,104.871761,32000.000,29.8203,32.8306,1.000000e-30,
14 Sep 2023 16:42:19.000,30.000,0.0000,30.000,173.9362,14.499807,-143.936,-99.253115,20.000000,104.662979,32000.000,29.6115,32.6218,1.000000e-30,
14 Sep 2023 16:42:24.000,30.000,0.0000,30.000,174.1509,14.499797,-144.151,-99.467877,20.000000,104.448217,32000.000,29.3967,32.4070,1.000000e-30,
14 Sep 2023 16:42:29.000,30.000,0.0000,30.000,174.3703,14.499788,-144.370,-99.687303,20.000000,104.228792,32000.000,29.1773,32.1876,1.000000e-30,
14 Sep 2023 16:42:34.000,30.000,0.0000,30.000,174.5933,14.499779,-144.593,-99.910213,20.000000,104.005881,32000.000,28.9544,31.9647,1.000000e-30,
14 Sep 2023 16:42:39.000,30.000,0.0000,30.000,174.8186,14.499772,-144.819,-100.135558,20.000000,103.780536,32000.000,28.7290,31.7393,1.000000e-30,
14 Sep 2023 16:42:44.000,30.000,0.0000,30.000,175.0455,14.499765,-145.045,-100.362421,20.000000,103.553674,32000.000,28.5022,31.5125,1.000000e-30,
14 Sep 2023 16:42:49.000,30.000,0.0000,30.000,175.2730,14.499758,-145.273,-100.590003,20.000000,103.326092,32000.000,28.2746,31.2849,1.000000e-30,
14 Sep 2023 16:42:54.000,30.000,0.0000,30.000,175.5007,14.499752,-145.501,-100.817615,20.000000,103.098479,32000.000,28.0470,31.0573,1.000000e-30,
14 Sep 2023 16:42:59.000,30.000,0.0000,30.000,175.7277,14.499746,-145.728,-101.044670,20.000000,102.871424,32000.000,27.8199,30.8302,1.000000e-30,
14 Sep 2023 16:43:04.000,30.000,0.0000,30.000,175.9537,14.499741,-145.954,-101.270667,20.000000,102.645427,32000.000,27.5939,30.6042,1.000000e-30,
14 Sep 2023 16:43:09.000,30.000,0.0000,30.000,176.1782,14.499736,-146.178,-101.495188,20.000000,102.420906,32000.000,27.3694,30.3797,1.000000e-30,
14 Sep 2023 16:43:14.000,30.000,0.0000,30.000,176.4009,14.499732,-146.401,-101.717882,20.000000,102.198212,32000.000,27.1467,30.1570,1.000000e-30,
14 Sep 2023 16:43:19.000,30.000,0.0000,30.000,176.6215,14.499727,-146.622,-101.938462,20.000000,101.977632,32000.000,26.9261,29.9364,1.000000e-30,
14 Sep 2023 16:43:24.000,30.000,0.0000,30.000,176.8397,14.499724,-146.840,-102.156693,20.000000,101.759402,32000.000,26.7079,29.7182,1.000000e-30,
14 Sep 2023 16:43:29.000,30.000,0.0000,30.000,177.0554,14.499720,-147.055,-102.372385,20.000000,101.543709,32000.000,26.4922,29.5025,1.000000e-30,
14 Sep 2023 16:43:34.000,30.000,0.0000,30.000,177.2684,14.499717,-147.268,-102.585392,20.000000,101.330703,32000.000,26.2792,29.2895,1.000000e-30,
14 Sep 2023 16:43:39.000,30.000,0.0000,30.000,177.4786,14.499714,-147.479,-102.795597,20.000000,101.120497,32000.000,26.0690,29.0793,1.000000e-30,
14 Sep 2023 16:43:44.000,30.000,0.0000,30.000,177.6860,14.499711,-147.686,-103.002916,20.000000,100.913178,32000.000,25.8617,28.8720,1.000000e-30,
