"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
14 Sep 2023 15:28:32.852,134.371,0.000,2711.867030
14 Sep 2023 15:28:37.000,133.754,0.069,2704.379633
14 Sep 2023 15:28:42.000,133.007,0.148,2695.715246
14 Sep 2023 15:28:47.000,132.254,0.224,2687.449480
14 Sep 2023 15:28:52.000,131.498,0.297,2679.586348
14 Sep 2023 15:28:57.000,130.736,0.366,2672.129725
14 Sep 2023 15:29:02.000,129.971,0.432,2665.083320
14 Sep 2023 15:29:07.000,129.202,0.494,2658.450692
14 Sep 2023 15:29:12.000,128.428,0.553,2652.235221
14 Sep 2023 15:29:17.000,127.652,0.607,2646.440117
14 Sep 2023 15:29:22.000,126.871,0.658,2641.068403
14 Sep 2023 15:29:27.000,126.088,0.705,2636.122908
14 Sep 2023 15:29:32.000,125.302,0.749,2631.606274
14 Sep 2023 15:29:37.000,124.514,0.788,2627.520926
14 Sep 2023 15:29:42.000,123.722,0.823,2623.869092
14 Sep 2023 15:29:47.000,122.929,0.855,2620.652774
14 Sep 2023 15:29:52.000,122.134,0.882,2617.873761
14 Sep 2023 15:29:57.000,121.338,0.905,2615.533619
14 Sep 2023 15:30:02.000,120.540,0.924,2613.633680
14 Sep 2023 15:30:07.000,119.741,0.939,2612.175057
14 Sep 2023 15:30:12.000,118.941,0.950,2611.158615
14 Sep 2023 15:30:17.000,118.141,0.957,2610.584996
14 Sep 2023 15:30:22.000,117.340,0.960,2610.454593
14 Sep 2023 15:30:27.000,116.540,0.958,2610.767569
14 Sep 2023 15:30:32.000,115.740,0.952,2611.523846
14 Sep 2023 15:30:37.000,114.940,0.943,2612.723104
14 Sep 2023 15:30:42.000,114.142,0.929,2614.364797
14 Sep 2023 15:30:47.000,113.344,0.911,2616.448128
14 Sep 2023 15:30:52.000,112.548,0.888,2618.972076
14 Sep 2023 15:30:57.000,111.754,0.862,2621.935386
14 Sep 2023 15:31:02.000,110.962,0.832,2625.336576
14 Sep 2023 15:31:07.000,110.172,0.798,2629.173938
14 Sep 2023 15:31:12.000,109.384,0.759,2633.445544
14 Sep 2023 15:31:17.000,108.599,0.717,2638.149250
14 Sep 2023 15:31:22.000,107.817,0.671,2643.282708
14 Sep 2023 15:31:27.000,107.038,0.621,2648.843356
14 Sep 2023 15:31:32.000,106.263,0.567,2654.828442
14 Sep 2023 15:31:37.000,105.491,0.510,2661.235019
14 Sep 2023 15:31:42.000,104.724,0.449,2668.059955
14 Sep 2023 15:31:47.000,103.960,0.384,2675.299939
14 Sep 2023 15:31:52.000,103.201,0.316,2682.951496
14 Sep 2023 15:31:57.000,102.446,0.244,2691.010978
14 Sep 2023 15:32:02.000,101.696,0.168,2699.474592
14 Sep 2023 15:32:07.000,100.950,0.090,2708.338395
14 Sep 2023 15:32:12.000,100.210,0.008,2717.598299
14 Sep 2023 15:32:12.449,100.144,0.000,2718.449150
14 Sep 2023 17:02:56.494,205.945,0.000,2709.224868
14 Sep 2023 17:03:01.000,205.785,0.267,2679.802524
14 Sep 2023 17:03:06.000,205.602,0.566,2647.180197
14 Sep 2023 17:03:11.000,205.414,0.869,2614.584689
14 Sep 2023 17:03:16.000,205.222,1.176,2582.017963
14 Sep 2023 17:03:21.000,205.025,1.486,2549.482069
14 Sep 2023 17:03:26.000,204.822,1.801,2516.979151
14 Sep 2023 17:03:31.000,204.614,2.120,2484.511444
14 Sep 2023 17:03:36.000,204.400,2.442,2452.081296
14 Sep 2023 17:03:41.000,204.180,2.770,2419.691159
14 Sep 2023 17:03:46.000,203.953,3.102,2387.343606
14 Sep 2023 17:03:51.000,203.721,3.438,2355.041335
14 Sep 2023 17:03:56.000,203.481,3.780,2322.787175
14 Sep 2023 17:04:01.000,203.234,4.126,2290.584100
14 Sep 2023 17:04:06.000,202.980,4.478,2258.435235
14 Sep 2023 17:04:11.000,202.718,4.836,2226.343868
14 Sep 2023 17:04:16.000,202.448,5.199,2194.313456
14 Sep 2023 17:04:21.000,202.170,5.568,2162.347644
14 Sep 2023 17:04:26.000,201.882,5.944,2130.450277
14 Sep 2023 17:04:31.000,201.585,6.325,2098.625405
14 Sep 2023 17:04:36.000,201.279,6.714,2066.877309
14 Sep 2023 17:04:41.000,200.962,7.109,2035.210513
14 Sep 2023 17:04:46.000,200.634,7.512,2003.629797
14 Sep 2023 17:04:51.000,200.295,7.922,1972.140223
14 Sep 2023 17:04:56.000,199.944,8.340,1940.747148
14 Sep 2023 17:05:01.000,199.581,8.766,1909.456257
14 Sep 2023 17:05:06.000,199.204,9.200,1878.273570
14 Sep 2023 17:05:11.000,198.813,9.643,1847.205487
14 Sep 2023 17:05:16.000,198.408,10.096,1816.258801
14 Sep 2023 17:05:21.000,197.987,10.558,1785.440731
14 Sep 2023 17:05:26.000,197.550,11.029,1754.758964
14 Sep 2023 17:05:31.000,197.095,11.511,1724.221679
14 Sep 2023 17:05:36.000,196.623,12.004,1693.837588
14 Sep 2023 17:05:41.000,196.131,12.508,1663.615983
14 Sep 2023 17:05:46.000,195.618,13.023,1633.566770
14 Sep 2023 17:05:51.000,195.084,13.551,1603.700531
14 Sep 2023 17:05:56.000,194.526,14.091,1574.028562
14 Sep 2023 17:06:01.000,193.945,14.643,1544.562936
14 Sep 2023 17:06:06.000,193.337,15.209,1515.316562
14 Sep 2023 17:06:11.000,192.701,15.789,1486.303249
14 Sep 2023 17:06:16.000,192.036,16.383,1457.537776
14 Sep 2023 17:06:21.000,191.340,16.992,1429.035961
14 Sep 2023 17:06:26.000,190.611,17.616,1400.814745
14 Sep 2023 17:06:31.000,189.846,18.255,1372.892269
14 Sep 2023 17:06:36.000,189.043,18.911,1345.287968
14 Sep 2023 17:06:41.000,188.199,19.582,1318.022653
14 Sep 2023 17:06:46.000,187.312,20.270,1291.118614
14 Sep 2023 17:06:51.000,186.379,20.975,1264.599711
14 Sep 2023 17:06:56.000,185.397,21.696,1238.491476
14 Sep 2023 17:07:01.000,184.361,22.434,1212.821212
14 Sep 2023 17:07:06.000,183.269,23.189,1187.618086
14 Sep 2023 17:07:11.000,182.117,23.960,1162.913227
14 Sep 2023 17:07:16.000,180.900,24.746,1138.739805
14 Sep 2023 17:07:21.000,179.614,25.546,1115.133109
14 Sep 2023 17:07:26.000,178.254,26.361,1092.130598
14 Sep 2023 17:07:31.000,176.816,27.187,1069.771940
14 Sep 2023 17:07:36.000,175.295,28.023,1048.099016
14 Sep 2023 17:07:41.000,173.685,28.867,1027.155888
14 Sep 2023 17:07:46.000,171.981,29.716,1006.988726
14 Sep 2023 17:07:51.000,170.178,30.565,987.645677
14 Sep 2023 17:07:56.000,168.271,31.412,969.176673
14 Sep 2023 17:08:01.000,166.255,32.251,951.633168
14 Sep 2023 17:08:06.000,164.127,33.077,935.067791
14 Sep 2023 17:08:11.000,161.883,33.883,919.533914
14 Sep 2023 17:08:16.000,159.520,34.663,905.085128
14 Sep 2023 17:08:21.000,157.037,35.408,891.774624
14 Sep 2023 17:08:26.000,154.437,36.111,879.654487
14 Sep 2023 17:08:31.000,151.720,36.764,868.774920
14 Sep 2023 17:08:36.000,148.893,37.356,859.183392
14 Sep 2023 17:08:41.000,145.962,37.881,850.923770
14 Sep 2023 17:08:46.000,142.939,38.330,844.035424
14 Sep 2023 17:08:51.000,139.837,38.694,838.552375
14 Sep 2023 17:08:56.000,136.670,38.969,834.502513
14 Sep 2023 17:09:01.000,133.458,39.149,831.906913
14 Sep 2023 17:09:06.000,130.219,39.230,830.779340
14 Sep 2023 17:09:11.000,126.974,39.211,831.125813
14 Sep 2023 17:09:16.000,123.744,39.093,832.944517
14 Sep 2023 17:09:21.000,120.549,38.878,836.225827
14 Sep 2023 17:09:26.000,117.408,38.569,840.952565
14 Sep 2023 17:09:31.000,114.338,38.173,847.100435
14 Sep 2023 17:09:36.000,111.353,37.696,854.638632
14 Sep 2023 17:09:41.000,108.465,37.146,863.530566
14 Sep 2023 17:09:46.000,105.685,36.532,873.734695
14 Sep 2023 17:09:51.000,103.017,35.861,885.205388
14 Sep 2023 17:09:56.000,100.467,35.144,897.893821
14 Sep 2023 17:10:01.000,98.036,34.387,911.748835
14 Sep 2023 17:10:06.000,95.725,33.600,926.717753
14 Sep 2023 17:10:11.000,93.531,32.789,942.747137
14 Sep 2023 17:10:16.000,91.452,31.961,959.783439
14 Sep 2023 17:10:21.000,89.485,31.122,977.773593
14 Sep 2023 17:10:26.000,87.624,30.277,996.665481
14 Sep 2023 17:10:31.000,85.865,29.431,1016.408331
14 Sep 2023 17:10:36.000,84.203,28.588,1036.953022
14 Sep 2023 17:10:41.000,82.632,27.750,1058.252319
14 Sep 2023 17:10:46.000,81.149,26.921,1080.261032
14 Sep 2023 17:10:51.000,79.746,26.103,1102.936110
14 Sep 2023 17:10:56.000,78.421,25.297,1126.236716
14 Sep 2023 17:11:01.000,77.167,24.505,1150.124212
14 Sep 2023 17:11:06.000,75.980,23.728,1174.562164
14 Sep 2023 17:11:11.000,74.856,22.967,1199.516279
14 Sep 2023 17:11:16.000,73.791,22.222,1224.954359
14 Sep 2023 17:11:21.000,72.780,21.493,1250.846197
14 Sep 2023 17:11:26.000,71.822,20.781,1277.163517
14 Sep 2023 17:11:31.000,70.911,20.085,1303.879848
14 Sep 2023 17:11:36.000,70.046,19.406,1330.970455
14 Sep 2023 17:11:41.000,69.223,18.743,1358.412226
14 Sep 2023 17:11:46.000,68.439,18.097,1386.183870
14 Sep 2023 17:11:51.000,67.693,17.465,1414.264638
14 Sep 2023 17:11:56.000,66.981,16.849,1442.636010
14 Sep 2023 17:12:01.000,66.301,16.248,1471.280412
14 Sep 2023 17:12:06.000,65.653,15.662,1500.181442
14 Sep 2023 17:12:11.000,65.033,15.089,1529.323773
14 Sep 2023 17:12:16.000,64.440,14.530,1558.693090
14 Sep 2023 17:12:21.000,63.872,13.984,1588.276019
14 Sep 2023 17:12:26.000,63.328,13.451,1618.060042
14 Sep 2023 17:12:31.000,62.807,12.930,1648.033459
14 Sep 2023 17:12:36.000,62.308,12.420,1678.185316
14 Sep 2023 17:12:41.000,61.828,11.922,1708.505356
14 Sep 2023 17:12:46.000,61.367,11.435,1738.983960
14 Sep 2023 17:12:51.000,60.924,10.958,1769.612122
14 Sep 2023 17:12:56.000,60.499,10.491,1800.381380
14 Sep 2023 17:13:01.000,60.089,10.034,1831.283791
14 Sep 2023 17:13:06.000,59.695,9.586,1862.311890
14 Sep 2023 17:13:11.000,59.315,9.148,1893.458666
14 Sep 2023 17:13:16.000,58.948,8.717,1924.717514
14 Sep 2023 17:13:21.000,58.595,8.295,1956.082210
14 Sep 2023 17:13:26.000,58.254,7.881,1987.546903
14 Sep 2023 17:13:31.000,57.925,7.475,2019.106059
14 Sep 2023 17:13:36.000,57.607,7.076,2050.754469
14 Sep 2023 17:13:41.000,57.300,6.684,2082.487200
14 Sep 2023 17:13:46.000,57.003,6.299,2114.299598
14 Sep 2023 17:13:51.000,56.716,5.921,2146.187260
14 Sep 2023 17:13:56.000,56.438,5.548,2178.146010
14 Sep 2023 17:14:01.000,56.169,5.182,2210.171900
14 Sep 2023 17:14:06.000,55.908,4.822,2242.261185
14 Sep 2023 17:14:11.000,55.655,4.467,2274.410304
14 Sep 2023 17:14:16.000,55.410,4.118,2306.615886
14 Sep 2023 17:14:21.000,55.173,3.773,2338.874724
14 Sep 2023 17:14:26.000,54.942,3.434,2371.183763
14 Sep 2023 17:14:31.000,54.719,3.100,2403.540100
14 Sep 2023 17:14:36.000,54.501,2.770,2435.940970
14 Sep 2023 17:14:41.000,54.291,2.445,2468.383739
14 Sep 2023 17:14:46.000,54.086,2.124,2500.865893
14 Sep 2023 17:14:51.000,53.886,1.808,2533.385028
14 Sep 2023 17:14:56.000,53.693,1.495,2565.938853
14 Sep 2023 17:15:01.000,53.504,1.187,2598.525177
14 Sep 2023 17:15:06.000,53.321,0.882,2631.141904
14 Sep 2023 17:15:11.000,53.143,0.580,2663.787027
14 Sep 2023 17:15:16.000,52.969,0.283,2696.458625
14 Sep 2023 17:15:20.797,52.807,0.000,2727.824783
14 Sep 2023 18:42:52.054,254.153,0.000,2717.159819
14 Sep 2023 18:42:57.000,254.450,0.277,2686.598504
14 Sep 2023 18:43:02.000,254.757,0.560,2655.766050
14 Sep 2023 18:43:07.000,255.071,0.845,2624.997603
14 Sep 2023 18:43:12.000,255.393,1.134,2594.296261
14 Sep 2023 18:43:17.000,255.722,1.425,2563.665265
14 Sep 2023 18:43:22.000,256.058,1.720,2533.107986
14 Sep 2023 18:43:27.000,256.403,2.017,2502.627942
14 Sep 2023 18:43:32.000,256.756,2.318,2472.228805
14 Sep 2023 18:43:37.000,257.118,2.622,2441.914407
14 Sep 2023 18:43:42.000,257.489,2.930,2411.688761
14 Sep 2023 18:43:47.000,257.869,3.241,2381.556049
14 Sep 2023 18:43:52.000,258.259,3.555,2351.520649
14 Sep 2023 18:43:57.000,258.658,3.874,2321.587140
14 Sep 2023 18:44:02.000,259.069,4.196,2291.760310
14 Sep 2023 18:44:07.000,259.490,4.521,2262.045176
14 Sep 2023 18:44:12.000,259.922,4.851,2232.446987
14 Sep 2023 18:44:17.000,260.367,5.185,2202.971249
14 Sep 2023 18:44:22.000,260.823,5.523,2173.623717
14 Sep 2023 18:44:27.000,261.292,5.865,2144.410440
14 Sep 2023 18:44:32.000,261.774,6.212,2115.337753
14 Sep 2023 18:44:37.000,262.271,6.563,2086.412307
14 Sep 2023 18:44:42.000,262.781,6.918,2057.641071
14 Sep 2023 18:44:47.000,263.306,7.278,2029.031367
14 Sep 2023 18:44:52.000,263.847,7.643,2000.590886
14 Sep 2023 18:44:57.000,264.404,8.013,1972.327690
14 Sep 2023 18:45:02.000,264.978,8.387,1944.250262
14 Sep 2023 18:45:07.000,265.569,8.767,1916.367503
14 Sep 2023 18:45:12.000,266.179,9.151,1888.688761
14 Sep 2023 18:45:17.000,266.807,9.541,1861.223874
14 Sep 2023 18:45:22.000,267.456,9.935,1833.983164
14 Sep 2023 18:45:27.000,268.125,10.335,1806.977480
14 Sep 2023 18:45:32.000,268.816,10.740,1780.218225
14 Sep 2023 18:45:37.000,269.529,11.150,1753.717376
14 Sep 2023 18:45:42.000,270.266,11.565,1727.487513
14 Sep 2023 18:45:47.000,271.028,11.986,1701.541853
14 Sep 2023 18:45:52.000,271.814,12.411,1675.894260
14 Sep 2023 18:45:57.000,272.628,12.841,1650.559299
14 Sep 2023 18:46:02.000,273.469,13.276,1625.552231
14 Sep 2023 18:46:07.000,274.339,13.716,1600.889073
14 Sep 2023 18:46:12.000,275.239,14.160,1576.586593
14 Sep 2023 18:46:17.000,276.170,14.608,1552.662348
14 Sep 2023 18:46:22.000,277.133,15.060,1529.134699
14 Sep 2023 18:46:27.000,278.130,15.515,1506.022831
14 Sep 2023 18:46:32.000,279.162,15.974,1483.346763
14 Sep 2023 18:46:37.000,280.230,16.435,1461.127361
14 Sep 2023 18:46:42.000,281.336,16.897,1439.386324
14 Sep 2023 18:46:47.000,282.480,17.361,1418.146194
14 Sep 2023 18:46:52.000,283.664,17.826,1397.430345
14 Sep 2023 18:46:57.000,284.889,18.289,1377.262947
14 Sep 2023 18:47:02.000,286.157,18.752,1357.668926
14 Sep 2023 18:47:07.000,287.467,19.212,1338.673946
14 Sep 2023 18:47:12.000,288.822,19.668,1320.304315
14 Sep 2023 18:47:17.000,290.222,20.120,1302.586936
14 Sep 2023 18:47:22.000,291.668,20.564,1285.549197
14 Sep 2023 18:47:27.000,293.159,21.001,1269.218871
14 Sep 2023 18:47:32.000,294.698,21.428,1253.623980
14 Sep 2023 18:47:37.000,296.282,21.844,1238.792659
14 Sep 2023 18:47:42.000,297.913,22.247,1224.752982
14 Sep 2023 18:47:47.000,299.590,22.634,1211.532785
14 Sep 2023 18:47:52.000,301.312,23.004,1199.159463
14 Sep 2023 18:47:57.000,303.077,23.355,1187.659746
14 Sep 2023 18:48:02.000,304.884,23.685,1177.059478
14 Sep 2023 18:48:07.000,306.732,23.991,1167.383378
14 Sep 2023 18:48:12.000,308.617,24.272,1158.654782
14 Sep 2023 18:48:17.000,310.537,24.525,1150.895409
14 Sep 2023 18:48:22.000,312.489,24.749,1144.125113
14 Sep 2023 18:48:27.000,314.468,24.943,1138.361640
14 Sep 2023 18:48:32.000,316.471,25.103,1133.620429
14 Sep 2023 18:48:37.000,318.494,25.231,1129.914390
14 Sep 2023 18:48:42.000,320.532,25.323,1127.253756
14 Sep 2023 18:48:47.000,322.580,25.380,1125.645928
14 Sep 2023 18:48:52.000,324.634,25.401,1125.095365
14 Sep 2023 18:48:57.000,326.687,25.386,1125.603589
14 Sep 2023 18:49:02.000,328.736,25.335,1127.169046
14 Sep 2023 18:49:07.000,330.775,25.248,1129.787212
14 Sep 2023 18:49:12.000,332.799,25.127,1133.450643
14 Sep 2023 18:49:17.000,334.804,24.972,1138.149062
14 Sep 2023 18:49:22.000,336.785,24.784,1143.869504
14 Sep 2023 18:49:27.000,338.738,24.565,1150.596489
14 Sep 2023 18:49:32.000,340.661,24.317,1158.312217
14 Sep 2023 18:49:37.000,342.548,24.042,1166.996789
14 Sep 2023 18:49:42.000,344.399,23.740,1176.628435
14 Sep 2023 18:49:47.000,346.209,23.416,1187.183766
14 Sep 2023 18:49:52.000,347.977,23.070,1198.638017
14 Sep 2023 18:49:57.000,349.702,22.704,1210.965294
14 Sep 2023 18:50:02.000,351.382,22.321,1224.138813
14 Sep 2023 18:50:07.000,353.017,21.922,1238.131133
14 Sep 2023 18:50:12.000,354.605,21.510,1252.914369
14 Sep 2023 18:50:17.000,356.147,21.087,1268.460398
14 Sep 2023 18:50:22.000,357.643,20.654,1284.741040
14 Sep 2023 18:50:27.000,359.092,20.212,1301.728220
14 Sep 2023 18:50:32.000,0.496,19.764,1319.394124
14 Sep 2023 18:50:37.000,1.854,19.311,1337.711317
14 Sep 2023 18:50:42.000,3.169,18.854,1356.652860
14 Sep 2023 18:50:47.000,4.440,18.394,1376.192396
14 Sep 2023 18:50:52.000,5.669,17.933,1396.304231
14 Sep 2023 18:50:57.000,6.857,17.471,1416.963392
14 Sep 2023 18:51:02.000,8.005,17.010,1438.145674
14 Sep 2023 18:51:07.000,9.115,16.549,1459.827674
14 Sep 2023 18:51:12.000,10.187,16.091,1481.986816
14 Sep 2023 18:51:17.000,11.223,15.634,1504.601365
14 Sep 2023 18:51:22.000,12.224,15.181,1527.650429
14 Sep 2023 18:51:27.000,13.191,14.731,1551.113963
14 Sep 2023 18:51:32.000,14.126,14.285,1574.972756
14 Sep 2023 18:51:37.000,15.030,13.842,1599.208421
14 Sep 2023 18:51:42.000,15.904,13.404,1623.803378
14 Sep 2023 18:51:47.000,16.749,12.971,1648.740834
14 Sep 2023 18:51:52.000,17.566,12.542,1674.004763
14 Sep 2023 18:51:57.000,18.357,12.119,1699.579873
14 Sep 2023 18:52:02.000,19.123,11.700,1725.451593
14 Sep 2023 18:52:07.000,19.864,11.286,1751.606033
14 Sep 2023 18:52:12.000,20.581,10.877,1778.029966
14 Sep 2023 18:52:17.000,21.276,10.474,1804.710799
14 Sep 2023 18:52:22.000,21.949,10.075,1831.636540
14 Sep 2023 18:52:27.000,22.602,9.682,1858.795778
14 Sep 2023 18:52:32.000,23.235,9.293,1886.177650
14 Sep 2023 18:52:37.000,23.849,8.910,1913.771822
14 Sep 2023 18:52:42.000,24.444,8.532,1941.568456
14 Sep 2023 18:52:47.000,25.023,8.159,1969.558190
14 Sep 2023 18:52:52.000,25.584,7.790,1997.732113
14 Sep 2023 18:52:57.000,26.129,7.426,2026.081744
14 Sep 2023 18:53:02.000,26.659,7.067,2054.599005
14 Sep 2023 18:53:07.000,27.173,6.713,2083.276208
14 Sep 2023 18:53:12.000,27.674,6.363,2112.106025
14 Sep 2023 18:53:17.000,28.161,6.017,2141.081481
14 Sep 2023 18:53:22.000,28.635,5.676,2170.195921
14 Sep 2023 18:53:27.000,29.096,5.339,2199.443009
14 Sep 2023 18:53:32.000,29.545,5.006,2228.816697
14 Sep 2023 18:53:37.000,29.982,4.677,2258.311223
14 Sep 2023 18:53:42.000,30.408,4.352,2287.921079
14 Sep 2023 18:53:47.000,30.823,4.031,2317.641325
14 Sep 2023 18:53:52.000,31.228,3.714,2347.466330
14 Sep 2023 18:53:57.000,31.622,3.400,2377.391610
14 Sep 2023 18:54:02.000,32.008,3.090,2407.412588
14 Sep 2023 18:54:07.000,32.383,2.784,2437.524886
14 Sep 2023 18:54:12.000,32.750,2.480,2467.724320
14 Sep 2023 18:54:17.000,33.109,2.181,2498.006883
14 Sep 2023 18:54:22.000,33.459,1.884,2528.368743
14 Sep 2023 18:54:27.000,33.800,1.590,2558.806229
14 Sep 2023 18:54:32.000,34.135,1.300,2589.315821
14 Sep 2023 18:54:37.000,34.462,1.012,2619.894153
14 Sep 2023 18:54:42.000,34.781,0.727,2650.537992
14 Sep 2023 18:54:47.000,35.094,0.445,2681.244237
14 Sep 2023 18:54:52.000,35.400,0.166,2712.009913
14 Sep 2023 18:54:54.996,35.580,0.000,2730.474650
14 Sep 2023 20:25:21.473,299.752,0.000,2726.426028
14 Sep 2023 20:25:26.000,300.280,0.179,2706.701271
14 Sep 2023 20:25:31.000,300.872,0.375,2685.132539
14 Sep 2023 20:25:36.000,301.474,0.571,2663.798768
14 Sep 2023 20:25:41.000,302.085,0.766,2642.706201
14 Sep 2023 20:25:46.000,302.706,0.961,2621.861196
14 Sep 2023 20:25:51.000,303.336,1.155,2601.270235
14 Sep 2023 20:25:56.000,303.976,1.348,2580.939926
14 Sep 2023 20:26:01.000,304.627,1.540,2560.876989
14 Sep 2023 20:26:06.000,305.287,1.731,2541.088270
14 Sep 2023 20:26:11.000,305.957,1.921,2521.580729
14 Sep 2023 20:26:16.000,306.638,2.110,2502.361431
14 Sep 2023 20:26:21.000,307.329,2.297,2483.437559
14 Sep 2023 20:26:26.000,308.031,2.483,2464.816394
14 Sep 2023 20:26:31.000,308.743,2.668,2446.505314
14 Sep 2023 20:26:36.000,309.465,2.851,2428.511800
14 Sep 2023 20:26:41.000,310.199,3.032,2410.843410
14 Sep 2023 20:26:46.000,310.943,3.211,2393.507792
14 Sep 2023 20:26:51.000,311.698,3.388,2376.512654
14 Sep 2023 20:26:56.000,312.463,3.563,2359.865780
14 Sep 2023 20:27:01.000,313.240,3.735,2343.575008
14 Sep 2023 20:27:06.000,314.027,3.905,2327.648215
14 Sep 2023 20:27:11.000,314.825,4.073,2312.093321
14 Sep 2023 20:27:16.000,315.634,4.237,2296.918264
14 Sep 2023 20:27:21.000,316.454,4.399,2282.130994
14 Sep 2023 20:27:26.000,317.284,4.558,2267.739461
14 Sep 2023 20:27:31.000,318.125,4.713,2253.751596
14 Sep 2023 20:27:36.000,318.976,4.865,2240.175305
14 Sep 2023 20:27:41.000,319.838,5.014,2227.018440
14 Sep 2023 20:27:46.000,320.710,5.158,2214.288799
14 Sep 2023 20:27:51.000,321.593,5.299,2201.994095
14 Sep 2023 20:27:56.000,322.485,5.436,2190.141948
14 Sep 2023 20:28:01.000,323.387,5.568,2178.739862
14 Sep 2023 20:28:06.000,324.298,5.696,2167.795207
14 Sep 2023 20:28:11.000,325.219,5.819,2157.315206
14 Sep 2023 20:28:16.000,326.149,5.937,2147.306902
14 Sep 2023 20:28:21.000,327.087,6.051,2137.777156
14 Sep 2023 20:28:26.000,328.034,6.159,2128.732611
14 Sep 2023 20:28:31.000,328.989,6.262,2120.179681
14 Sep 2023 20:28:36.000,329.952,6.360,2112.124533
14 Sep 2023 20:28:41.000,330.922,6.452,2104.573060
14 Sep 2023 20:28:46.000,331.899,6.538,2097.530865
14 Sep 2023 20:28:51.000,332.882,6.618,2091.003248
14 Sep 2023 20:28:56.000,333.872,6.692,2084.995178
14 Sep 2023 20:29:01.000,334.867,6.760,2079.511279
14 Sep 2023 20:29:06.000,335.868,6.822,2074.555819
14 Sep 2023 20:29:11.000,336.873,6.877,2070.132689
14 Sep 2023 20:29:16.000,337.882,6.926,2066.245385
14 Sep 2023 20:29:21.000,338.896,6.968,2062.897005
14 Sep 2023 20:29:26.000,339.912,7.004,2060.090227
14 Sep 2023 20:29:31.000,340.931,7.032,2057.827305
14 Sep 2023 20:29:36.000,341.952,7.054,2056.110057
14 Sep 2023 20:29:41.000,342.974,7.070,2054.939861
14 Sep 2023 20:29:46.000,343.997,7.078,2054.317644
14 Sep 2023 20:29:51.000,345.021,7.080,2054.243883
14 Sep 2023 20:29:56.000,346.044,7.074,2054.718602
14 Sep 2023 20:30:01.000,347.067,7.062,2055.741371
14 Sep 2023 20:30:06.000,348.088,7.043,2057.311308
14 Sep 2023 20:30:11.000,349.108,7.017,2059.427084
14 Sep 2023 20:30:16.000,350.125,6.984,2062.086925
14 Sep 2023 20:30:21.000,351.139,6.945,2065.288621
14 Sep 2023 20:30:26.000,352.149,6.899,2069.029536
14 Sep 2023 20:30:31.000,353.156,6.847,2073.306613
14 Sep 2023 20:30:36.000,354.158,6.788,2078.116394
14 Sep 2023 20:30:41.000,355.154,6.723,2083.455025
14 Sep 2023 20:30:46.000,356.146,6.652,2089.318274
14 Sep 2023 20:30:51.000,357.131,6.574,2095.701547
14 Sep 2023 20:30:56.000,358.110,6.491,2102.599903
14 Sep 2023 20:31:01.000,359.082,6.401,2110.008071
14 Sep 2023 20:31:06.000,0.047,6.307,2117.920471
14 Sep 2023 20:31:11.000,1.004,6.206,2126.331316
14 Sep 2023 20:31:16.000,1.953,6.100,2135.234291
14 Sep 2023 20:31:21.000,2.894,5.989,2144.623076
14 Sep 2023 20:31:26.000,3.826,5.874,2154.491039
14 Sep 2023 20:31:31.000,4.749,5.753,2164.831331
14 Sep 2023 20:31:36.000,5.663,5.627,2175.636911
14 Sep 2023 20:31:41.000,6.568,5.497,2186.900563
14 Sep 2023 20:31:46.000,7.463,5.363,2198.614916
14 Sep 2023 20:31:51.000,8.348,5.224,2210.772462
14 Sep 2023 20:31:56.000,9.223,5.082,2223.365578
14 Sep 2023 20:32:01.000,10.088,4.936,2236.386540
14 Sep 2023 20:32:06.000,10.943,4.786,2249.827545
14 Sep 2023 20:32:11.000,11.787,4.632,2263.680723
14 Sep 2023 20:32:16.000,12.620,4.476,2277.938158
14 Sep 2023 20:32:21.000,13.443,4.316,2292.591899
14 Sep 2023 20:32:26.000,14.255,4.153,2307.633980
14 Sep 2023 20:32:31.000,15.057,3.987,2323.056430
14 Sep 2023 20:32:36.000,15.847,3.819,2338.851288
14 Sep 2023 20:32:41.000,16.627,3.648,2355.010613
14 Sep 2023 20:32:46.000,17.396,3.475,2371.526499
14 Sep 2023 20:32:51.000,18.155,3.300,2388.391086
14 Sep 2023 20:32:56.000,18.902,3.122,2405.596565
14 Sep 2023 20:33:01.000,19.639,2.943,2423.135194
14 Sep 2023 20:33:06.000,20.365,2.762,2440.999300
14 Sep 2023 20:33:11.000,21.081,2.579,2459.181292
14 Sep 2023 20:33:16.000,21.786,2.394,2477.673665
14 Sep 2023 20:33:21.000,22.481,2.208,2496.469007
14 Sep 2023 20:33:26.000,23.165,2.021,2515.560005
14 Sep 2023 20:33:31.000,23.839,1.832,2534.939447
14 Sep 2023 20:33:36.000,24.503,1.642,2554.600236
14 Sep 2023 20:33:41.000,25.157,1.451,2574.535379
14 Sep 2023 20:33:46.000,25.801,1.260,2594.738003
14 Sep 2023 20:33:51.000,26.435,1.067,2615.201353
14 Sep 2023 20:33:56.000,27.059,0.874,2635.918790
14 Sep 2023 20:34:01.000,27.674,0.679,2656.883801
14 Sep 2023 20:34:06.000,28.279,0.485,2678.089996
14 Sep 2023 20:34:11.000,28.875,0.289,2699.531107
14 Sep 2023 20:34:16.000,29.462,0.093,2721.200994
14 Sep 2023 20:34:18.374,29.738,0.000,2731.569592
